,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,Number of bugs
482,L5660,TitanBlueprintsGraph.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/TitanBlueprintsGraph.java,L5657,9,0,147,0,1,8,1077,1
483,L5661,TitanBlueprintsTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/TitanBlueprintsTransaction.java,L5657,22,0,143,0,1,8,1077,0
484,L5662,TitanFeatures.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/TitanFeatures.java,L5657,3,0,61,0,1,1,1077,0
485,L5663,TitanInMemoryBlueprintsGraph.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/TitanInMemoryBlueprintsGraph.java,L5657,1,0,10,0,1,1,1077,0
486,L5958,GraphDatabaseConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/configuration/GraphDatabaseConfiguration.java,L5957,22,0,265,0,1,4,1077,0
487,L5960,TitanConstants.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/configuration/TitanConstants.java,L5957,1,0,27,0,1,1,1077,0
488,L6174,BackendMutator.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/BackendMutator.java,L6173,2,0,42,0,1,3,1077,0
489,L6175,InternalTitanGraph.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/InternalTitanGraph.java,L6173,1,0,27,0,1,2,1077,0
490,L6176,StandardTitanGraph.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/StandardTitanGraph.java,L6173,207,0,894,2,1,10,1077,2
491,L6177,StandardVertexRelationLoader.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/StandardVertexRelationLoader.java,L6173,6,0,84,0,1,2,1077,0
492,L6178,VertexRelationLoader.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/VertexRelationLoader.java,L6173,1,0,12,0,1,1,1077,0
493,L7611,BasicElement.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/entitystatus/BasicElement.java,L7610,3,0,39,0,1,1,1077,0
494,L7612,EntityLifeCycle.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/entitystatus/EntityLifeCycle.java,L7610,1,0,7,0,1,1,1077,0
495,L7613,InMemoryElement.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/entitystatus/InMemoryElement.java,L7610,1,0,50,0,1,1,1077,0
496,L7614,InternalElement.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/entitystatus/InternalElement.java,L7610,1,0,5,0,1,1,1077,0
497,L7615,LocatedElement.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/entitystatus/LocatedElement.java,L7610,3,0,32,0,1,1,1077,0
498,L7616,ReferenceElement.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/entitystatus/ReferenceElement.java,L7610,1,0,38,0,1,1,1077,0
499,L7617,VirtualElement.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/entitystatus/VirtualElement.java,L7610,20,0,112,0,1,1,1077,0
500,L7742,IDInspector.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/idmanagement/IDInspector.java,L7741,1,0,10,0,1,2,1077,0
501,L7743,IDManager.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/idmanagement/IDManager.java,L7741,19,0,231,0,1,1,1077,0
502,L7744,ReferenceVertexIdentifier.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/idmanagement/ReferenceVertexIdentifier.java,L7741,1,0,16,0,1,1,1077,0
503,L8102,BasicLoadingStatus.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/loadingstatus/BasicLoadingStatus.java,L8101,19,0,59,0,1,1,1077,0
504,L8103,DefaultLoadingStatus.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/loadingstatus/DefaultLoadingStatus.java,L8101,2,0,20,0,1,1,1077,0
505,L8104,DirectionTypeEncoder.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/loadingstatus/DirectionTypeEncoder.java,L8101,15,0,32,0,1,1,1077,0
506,L8105,LoadingStatus.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/loadingstatus/LoadingStatus.java,L8101,1,0,8,0,1,1,1077,0
507,L8178,AtomicQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/AtomicQuery.java,L8177,1,0,40,0,1,2,1077,0
508,L8179,ComplexTitanQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/ComplexTitanQuery.java,L8177,20,0,168,0,1,1,1077,0
509,L8180,DisjunctiveQueryIterable.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/DisjunctiveQueryIterable.java,L8177,2,0,18,0,1,1,1077,0
510,L8181,DisjunctiveQueryIterator.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/DisjunctiveQueryIterator.java,L8177,16,0,63,0,1,1,1077,0
511,L8182,EmptyAtomicQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/EmptyAtomicQuery.java,L8177,1,0,205,0,1,2,1077,0
512,L8183,QueryUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/QueryUtil.java,L8177,12,0,43,0,1,3,1077,0
513,L8184,SimpleAtomicQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/SimpleAtomicQuery.java,L8177,50,0,459,0,1,2,1077,0
514,L8185,SimpleTitanQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/SimpleTitanQuery.java,L8177,9,0,67,0,1,2,1077,0
515,L8186,VertexArrayList.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/VertexArrayList.java,L8177,4,0,71,0,1,1,1077,0
516,L8188,VertexLongList.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/query/VertexLongList.java,L8177,7,0,88,0,1,1,1077,0
517,L8861,AbstractTypedRelation.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/AbstractTypedRelation.java,L8860,17,0,88,0,1,3,1077,0
518,L8862,AttributeUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/AttributeUtil.java,L8860,7,0,29,0,1,3,1077,1
519,L8863,EdgeDirection.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/EdgeDirection.java,L8860,9,0,55,0,1,3,1077,0
520,L8864,InlineProperty.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/InlineProperty.java,L8860,1,0,41,0,1,1,1077,0
521,L8865,InlineRelation.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/InlineRelation.java,L8860,1,0,4,0,1,1,1077,0
522,L8866,InlineTitanEdge.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/InlineTitanEdge.java,L8860,1,0,44,0,1,1,1077,0
523,L8867,InternalRelation.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/InternalRelation.java,L8860,1,0,10,0,1,1,1077,0
524,L8868,LabeledTitanEdge.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/LabeledTitanEdge.java,L8860,18,0,229,0,1,2,1077,0
525,L8869,RelationIdentifier.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/RelationIdentifier.java,L8860,20,0,90,0,1,4,1077,0
526,L8870,RelationRealization.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/RelationRealization.java,L8860,1,0,4,0,1,1,1077,0
527,L8871,SimpleProperty.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/SimpleProperty.java,L8860,3,0,87,0,1,2,1077,0
528,L8872,SimpleTitanEdge.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/SimpleTitanEdge.java,L8860,15,0,113,0,1,2,1077,0
529,L9512,AbstractTitanTx.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/transaction/AbstractTitanTx.java,L9511,70,0,447,1,1,5,1077,0
530,L9513,InMemoryTitanGraph.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/transaction/InMemoryTitanGraph.java,L9511,4,0,147,0,1,6,1077,0
531,L9514,InternalTitanTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/transaction/InternalTitanTransaction.java,L9511,1,0,28,1,1,3,1077,0
532,L9515,StandardPersistTitanTx.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/transaction/StandardPersistTitanTx.java,L9511,20,0,163,0,1,3,1077,0
533,L9516,StandardVertexCache.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/transaction/StandardVertexCache.java,L9511,2,0,73,0,1,1,1077,0
534,L9517,TransactionConfig.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/transaction/TransactionConfig.java,L9511,2,0,52,0,1,1,1077,0
535,L9519,VertexIterable.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/transaction/VertexIterable.java,L9511,7,0,53,1,1,3,1077,0
536,L10080,AbstractTypeDefinition.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/AbstractTypeDefinition.java,L10079,5,0,94,0,1,3,1077,0
537,L10081,Directionality.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/Directionality.java,L10079,4,0,19,0,1,1,1077,0
538,L10082,DirWrapper.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/DirWrapper.java,L10079,18,0,114,0,1,1,1077,0
539,L10084,EdgeLabelDefinition.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/EdgeLabelDefinition.java,L10079,1,0,3,0,1,1,1077,0
540,L10085,FunctionalType.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/FunctionalType.java,L10079,2,0,10,0,1,1,1077,0
541,L10086,InternalTitanType.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/InternalTitanType.java,L10079,1,0,8,0,1,1,1077,0
542,L10087,PropertyKeyDefinition.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/PropertyKeyDefinition.java,L10079,1,0,6,0,1,3,1077,0
543,L10088,StandardEdgeLabel.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/StandardEdgeLabel.java,L10079,1,0,13,0,1,1,1077,0
544,L10089,StandardPropertyKey.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/StandardPropertyKey.java,L10079,1,0,34,0,1,2,1077,0
545,L10090,StandardTypeMaker.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/StandardTypeMaker.java,L10079,27,0,177,0,1,5,1077,1
546,L10092,TypeCategory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/TypeCategory.java,L10079,3,0,15,0,1,1,1077,0
547,L10093,TypeDefinition.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/TypeDefinition.java,L10079,1,0,14,0,1,2,1077,0
548,L10094,TypeVisibility.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/TypeVisibility.java,L10079,7,0,28,0,1,1,1077,0
549,L10968,AbstractTitanVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/vertices/AbstractTitanVertex.java,L10967,12,0,228,0,1,2,1077,0
550,L10969,InternalTitanVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/vertices/InternalTitanVertex.java,L10967,1,0,14,0,1,1,1077,0
551,L10970,LoadedEmptyTitanVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/vertices/LoadedEmptyTitanVertex.java,L10967,2,0,180,0,1,1,1077,0
552,L10971,NewEmptyTitanVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/vertices/NewEmptyTitanVertex.java,L10967,1,0,11,0,1,1,1077,0
553,L10972,PersistStandardTitanVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/vertices/PersistStandardTitanVertex.java,L10967,4,0,86,0,1,1,1077,0
554,L10973,RemovableRelationIterable.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/vertices/RemovableRelationIterable.java,L10967,1,0,15,0,1,1,1077,0
555,L10974,RemovableRelationIterator.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/vertices/RemovableRelationIterator.java,L10967,1,0,28,0,1,2,1077,0
556,L10975,StandardTitanVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/vertices/StandardTitanVertex.java,L10967,18,0,97,0,1,1,1077,0
557,L10976,VertexUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/vertices/VertexUtil.java,L10967,39,0,126,0,1,3,1077,0
558,L12000,RexsterTitanClient.java,titan-core/src/main/java/com/thinkaurelius/titan/tinkerpop/rexster/RexsterTitanClient.java,L11999,16,0,91,0,1,4,1077,0
559,L12001,RexsterTitanServer.java,titan-core/src/main/java/com/thinkaurelius/titan/tinkerpop/rexster/RexsterTitanServer.java,L11999,8,0,97,0,2,6,87,0
560,L12146,Console.java,titan-core/src/main/java/com/thinkaurelius/titan/tinkerpop/gremlin/Console.java,L12145,5,0,53,0,1,1,1077,0
561,L12147,Imports.java,titan-core/src/main/java/com/thinkaurelius/titan/tinkerpop/gremlin/Imports.java,L12145,1,0,13,0,1,2,1077,0
562,L12148,ScriptExecutor.java,titan-core/src/main/java/com/thinkaurelius/titan/tinkerpop/gremlin/ScriptExecutor.java,L12145,7,0,45,0,1,1,1077,0
563,L12799,CompactMap.java,titan-core/src/main/java/com/thinkaurelius/titan/util/datastructures/CompactMap.java,L12795,20,0,270,0,1,1,1077,0
564,L12805,IterablesUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/util/datastructures/IterablesUtil.java,L12795,1,0,13,0,1,1,1077,0
565,L12808,RandomRemovalList.java,titan-core/src/main/java/com/thinkaurelius/titan/util/datastructures/RandomRemovalList.java,L12795,12,0,142,0,1,1,1077,0
566,L13275,AtomicInterval.java,titan-core/src/main/java/com/thinkaurelius/titan/util/interval/AtomicInterval.java,L13274,1,0,14,0,1,1,1077,0
567,L13276,DoesNotExist.java,titan-core/src/main/java/com/thinkaurelius/titan/util/interval/DoesNotExist.java,L13274,2,0,49,0,1,1,1077,0
568,L13277,IntervalUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/util/interval/IntervalUtil.java,L13274,8,0,28,0,1,1,1077,0
569,L13278,PointInterval.java,titan-core/src/main/java/com/thinkaurelius/titan/util/interval/PointInterval.java,L13274,2,0,55,0,1,1,1077,0
570,L13279,Range.java,titan-core/src/main/java/com/thinkaurelius/titan/util/interval/Range.java,L13274,26,0,119,0,1,1,1077,0
571,L13280,RangeWithHoles.java,titan-core/src/main/java/com/thinkaurelius/titan/util/interval/RangeWithHoles.java,L13274,9,0,65,0,1,1,1077,0
572,L13478,ObjectAccumulator.java,titan-core/src/main/java/com/thinkaurelius/titan/util/stats/ObjectAccumulator.java,L13475,4,0,50,0,1,1,1077,0
573,L2979,KeyValueStoreAdapter.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/keyvalue/KeyValueStoreAdapter.java,L2975,30,0,283,0,1,2,1077,0
574,L2981,KeyValueStoreManagerAdapter.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/keyvalue/KeyValueStoreManagerAdapter.java,L2975,4,0,70,0,1,2,1077,0
575,L3365,ConsistentKeyLockStore.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/consistentkey/ConsistentKeyLockStore.java,L3363,7,0,114,0,1,1,1077,0
576,L3366,ConsistentKeyLockTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/consistentkey/ConsistentKeyLockTransaction.java,L3363,34,0,201,0,1,3,1077,0
577,L3370,LockClaim.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/consistentkey/LockClaim.java,L3363,7,0,83,0,1,2,142,0
578,L3730,TransactionalLockStore.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/transactional/TransactionalLockStore.java,L3729,1,0,57,0,1,1,1077,0
579,L6225,VertexIDAssigner.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/idassigner/VertexIDAssigner.java,L6219,60,0,332,0,1,4,1077,0
580,L6781,SerializerInitialization.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/serialize/SerializerInitialization.java,L6778,1,0,40,0,1,5,1077,1
581,L7562,LimitTracker.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/util/LimitTracker.java,L7561,1,0,18,0,1,1,1077,0
582,L7563,TypeSignature.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/util/TypeSignature.java,L7561,6,0,63,0,1,2,1077,0
583,L8958,InMemoryRelationFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/factory/InMemoryRelationFactory.java,L8957,8,0,65,0,1,2,1077,0
584,L8959,RelationFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/factory/RelationFactory.java,L8957,1,0,11,0,1,2,1077,0
585,L8960,RelationFactoryUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/factory/RelationFactoryUtil.java,L8957,15,0,47,1,1,3,1077,0
586,L8961,StandardPersistedRelationFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/factory/StandardPersistedRelationFactory.java,L8957,8,0,64,0,1,2,1077,0
587,L9269,PersistLabeledTitanEdge.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/persist/PersistLabeledTitanEdge.java,L9268,2,0,77,0,1,2,1077,0
588,L9270,PersistSimpleProperty.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/persist/PersistSimpleProperty.java,L9268,2,0,63,0,1,2,1077,0
589,L9271,PersistSimpleTitanEdge.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/relations/persist/PersistSimpleTitanEdge.java,L9268,2,0,65,0,1,2,1077,0
590,L10326,InMemoryTypeManager.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/manager/InMemoryTypeManager.java,L10325,1,0,68,0,1,2,1077,0
591,L10327,SimpleTypeManager.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/manager/SimpleTypeManager.java,L10325,13,0,178,0,1,2,1077,0
592,L10328,StandardTypeFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/manager/StandardTypeFactory.java,L10325,3,0,77,0,1,1,1077,0
593,L10329,TypeFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/manager/TypeFactory.java,L10325,1,0,14,0,1,1,1077,0
594,L10330,TypeInformation.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/manager/TypeInformation.java,L10325,1,0,12,0,1,1,1077,0
595,L10331,TypeManager.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/manager/TypeManager.java,L10325,1,0,30,0,1,2,1077,0
596,L10332,TypeManagerUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/manager/TypeManagerUtil.java,L10325,2,0,11,0,1,1,1077,0
597,L10718,SystemKey.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/system/SystemKey.java,L10717,1,0,76,0,1,4,1077,0
598,L10719,SystemLabel.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/system/SystemLabel.java,L10717,1,0,49,0,1,1,1077,0
599,L10720,SystemType.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/system/SystemType.java,L10717,1,0,76,0,1,2,1077,0
600,L10721,SystemTypeManager.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/system/SystemTypeManager.java,L10717,6,0,35,0,1,3,1077,0
601,L10878,PersistVertexTitanKey.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/vertices/PersistVertexTitanKey.java,L10877,2,0,45,0,1,1,1077,0
602,L10879,PersistVertexTitanLabel.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/vertices/PersistVertexTitanLabel.java,L10877,2,0,32,0,1,1,1077,0
603,L10880,PersistVertexTitanType.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/types/vertices/PersistVertexTitanType.java,L10877,2,0,60,0,1,1,1077,0
604,L11098,StandardVertexFactories.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/vertices/factory/StandardVertexFactories.java,L11097,1,0,33,0,1,1,1077,0
605,L11099,VertexFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/vertices/factory/VertexFactory.java,L11097,1,0,7,0,1,1,1077,0
606,L6240,DefaultPlacementStrategy.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/idassigner/placement/DefaultPlacementStrategy.java,L6239,6,0,42,0,1,2,1077,0
607,L6241,IDPlacementStrategy.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/idassigner/placement/IDPlacementStrategy.java,L6239,1,0,10,0,1,2,1077,0
608,L6243,SimpleBulkPlacementStrategy.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/idassigner/placement/SimpleBulkPlacementStrategy.java,L6239,11,0,73,0,1,2,1077,0
609,L114,BerkeleyJeStorageSetup.java,titan-berkeleyje/src/test/java/com/thinkaurelius/titan/BerkeleyJeStorageSetup.java,L113,1,0,27,0,2,5,1615,0
610,L9554,BerkeleyJEBlueprintsTest.java,titan-berkeleyje/src/test/java/com/thinkaurelius/titan/blueprints/BerkeleyJEBlueprintsTest.java,L9553,5,0,63,0,1,4,1077,0
611,L202,BerkeleyDBjeKeyColumnValueTest.java,titan-berkeleyje/src/test/java/com/thinkaurelius/titan/diskstorage/berkeleyje/BerkeleyDBjeKeyColumnValueTest.java,L201,1,0,18,0,3,7,1615,0
612,L203,BerkeleyDBjeKeyColumnValueVariableTest.java,titan-berkeleyje/src/test/java/com/thinkaurelius/titan/diskstorage/berkeleyje/BerkeleyDBjeKeyColumnValueVariableTest.java,L201,1,0,19,0,2,5,1077,0
613,L204,BerkeleyJeHashKeyColumnValueTest.java,titan-berkeleyje/src/test/java/com/thinkaurelius/titan/diskstorage/berkeleyje/BerkeleyJeHashKeyColumnValueTest.java,L201,1,0,25,0,3,10,1615,0
