,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,Number of bugs
1066,L38606,SiteMapUrlEntryImpl.java,common/src/main/java/org/broadleafcommerce/common/sitemap/domain/SiteMapUrlEntryImpl.java,L38598,5,0,114,0,3,3,1464,0
1067,L38849,SiteMapException.java,common/src/main/java/org/broadleafcommerce/common/sitemap/exception/SiteMapException.java,L38848,1,0,15,0,3,3,1464,0
1068,L38864,CustomUrlSiteMapGenerator.java,common/src/main/java/org/broadleafcommerce/common/sitemap/service/CustomUrlSiteMapGenerator.java,L38863,7,0,53,1,4,6,95,0
1069,L38865,SiteMapBuilder.java,common/src/main/java/org/broadleafcommerce/common/sitemap/service/SiteMapBuilder.java,L38863,10,0,121,3,4,10,95,0
1070,L38866,SiteMapGenerationResponse.java,common/src/main/java/org/broadleafcommerce/common/sitemap/service/SiteMapGenerationResponse.java,L38863,1,0,33,0,3,3,1464,0
1071,L38867,SiteMapGenerator.java,common/src/main/java/org/broadleafcommerce/common/sitemap/service/SiteMapGenerator.java,L38863,1,0,6,0,3,3,1464,0
1072,L38868,SiteMapService.java,common/src/main/java/org/broadleafcommerce/common/sitemap/service/SiteMapService.java,L38863,1,0,8,0,3,3,1464,0
1073,L38869,SiteMapServiceImpl.java,common/src/main/java/org/broadleafcommerce/common/sitemap/service/SiteMapServiceImpl.java,L38863,30,0,197,5,6,16,55,0
1074,L39301,package-info.java,common/src/main/java/org/broadleafcommerce/common/sitemap/wrapper/package-info.java,L39300,1,0,6,0,3,3,1464,0
1075,L39302,SiteMapIndexWrapper.java,common/src/main/java/org/broadleafcommerce/common/sitemap/wrapper/SiteMapIndexWrapper.java,L39300,1,0,17,0,3,3,1464,0
1076,L39303,SiteMapURLSetWrapper.java,common/src/main/java/org/broadleafcommerce/common/sitemap/wrapper/SiteMapURLSetWrapper.java,L39300,1,0,18,0,3,3,1464,0
1077,L39304,SiteMapURLWrapper.java,common/src/main/java/org/broadleafcommerce/common/sitemap/wrapper/SiteMapURLWrapper.java,L39300,4,0,63,0,3,3,1464,0
1078,L39305,SiteMapWrapper.java,common/src/main/java/org/broadleafcommerce/common/sitemap/wrapper/SiteMapWrapper.java,L39300,1,0,26,0,3,3,1464,0
1079,L39382,ItemCriteriaDTO.java,common/src/main/java/org/broadleafcommerce/common/structure/dto/ItemCriteriaDTO.java,L39381,1,0,25,0,2,3,219,0
1080,L39383,StructuredContentDTO.java,common/src/main/java/org/broadleafcommerce/common/structure/dto/StructuredContentDTO.java,L39381,5,0,95,0,3,5,219,0
1081,L39384,StructuredContentDTOWrapper.java,common/src/main/java/org/broadleafcommerce/common/structure/dto/StructuredContentDTOWrapper.java,L39381,2,0,75,0,1,2,592,0
1082,L39664,AutoPopulate.java,common/src/main/java/org/broadleafcommerce/common/time/domain/AutoPopulate.java,L39663,1,0,12,0,1,1,2597,0
1083,L39665,TemporalTimestampListener.java,common/src/main/java/org/broadleafcommerce/common/time/domain/TemporalTimestampListener.java,L39663,14,0,60,0,1,1,2597,0
1084,L40413,BatchRetrieveDao.java,common/src/main/java/org/broadleafcommerce/common/util/dao/BatchRetrieveDao.java,L40412,3,0,25,0,1,1,2597,0
1085,L40414,DynamicDaoHelper.java,common/src/main/java/org/broadleafcommerce/common/util/dao/DynamicDaoHelper.java,L40412,1,0,23,1,3,9,2597,0
1086,L40415,DynamicDaoHelperImpl.java,common/src/main/java/org/broadleafcommerce/common/util/dao/DynamicDaoHelperImpl.java,L40412,31,0,225,2,3,10,2597,0
1087,L40416,TQJoin.java,common/src/main/java/org/broadleafcommerce/common/util/dao/TQJoin.java,L40412,1,0,16,1,3,5,2597,0
1088,L40417,TQOrder.java,common/src/main/java/org/broadleafcommerce/common/util/dao/TQOrder.java,L40412,3,0,16,1,4,5,1464,0
1089,L40418,TQRestriction.java,common/src/main/java/org/broadleafcommerce/common/util/dao/TQRestriction.java,L40412,9,0,57,1,3,8,1464,0
1090,L40419,TypedQueryBuilder.java,common/src/main/java/org/broadleafcommerce/common/util/dao/TypedQueryBuilder.java,L40412,12,0,100,4,5,14,2597,0
1091,L41573,IdentityExecutionUtils.java,common/src/main/java/org/broadleafcommerce/common/util/tenant/IdentityExecutionUtils.java,L41572,22,0,176,0,3,5,1464,0
1092,L41574,IdentityOperation.java,common/src/main/java/org/broadleafcommerce/common/util/tenant/IdentityOperation.java,L41572,1,0,4,0,1,1,1283,0
1093,L41575,IdentityUtilContext.java,common/src/main/java/org/broadleafcommerce/common/util/tenant/IdentityUtilContext.java,L41572,5,0,40,0,1,1,1283,0
1094,L41945,BigDecimalRoundingAdapter.java,common/src/main/java/org/broadleafcommerce/common/util/xml/BigDecimalRoundingAdapter.java,L41944,1,0,14,0,1,1,423,0
1095,L41946,ISO8601DateAdapter.java,common/src/main/java/org/broadleafcommerce/common/util/xml/ISO8601DateAdapter.java,L41944,1,0,17,1,1,1,423,0
1096,L42011,AbstractVendorService.java,common/src/main/java/org/broadleafcommerce/common/vendor/service/AbstractVendorService.java,L42010,6,0,45,0,1,1,2597,0
1097,L43114,BroadleafAbstractController.java,common/src/main/java/org/broadleafcommerce/common/web/controller/BroadleafAbstractController.java,L43113,7,0,53,0,6,26,1283,0
1098,L43115,BroadleafControllerUtility.java,common/src/main/java/org/broadleafcommerce/common/web/controller/BroadleafControllerUtility.java,L43113,4,0,27,1,4,9,263,0
1099,L43116,BroadleafRedirectController.java,common/src/main/java/org/broadleafcommerce/common/web/controller/BroadleafRedirectController.java,L43113,3,0,18,1,6,10,1464,0
1100,L43162,DeepLink.java,common/src/main/java/org/broadleafcommerce/common/web/deeplink/DeepLink.java,L43161,3,0,56,0,1,1,1283,0
1101,L43163,DeepLinkService.java,common/src/main/java/org/broadleafcommerce/common/web/deeplink/DeepLinkService.java,L43161,1,0,19,0,3,5,1464,0
1102,L43228,AbstractModelVariableModifierProcessor.java,common/src/main/java/org/broadleafcommerce/common/web/dialect/AbstractModelVariableModifierProcessor.java,L43227,3,0,49,0,6,12,423,0
1103,L43229,BLCAdminDialect.java,common/src/main/java/org/broadleafcommerce/common/web/dialect/BLCAdminDialect.java,L43227,1,0,23,0,3,3,1464,0
1104,L43230,BLCDialect.java,common/src/main/java/org/broadleafcommerce/common/web/dialect/BLCDialect.java,L43227,1,0,36,0,5,8,1464,0
1105,L43295,HaltFilterChainException.java,common/src/main/java/org/broadleafcommerce/common/web/exception/HaltFilterChainException.java,L43294,1,0,16,0,1,2,1283,0
1106,L43306,BRCVariableExpression.java,common/src/main/java/org/broadleafcommerce/common/web/expression/BRCVariableExpression.java,L43305,10,0,76,0,3,11,1283,0
1107,L43307,BroadleafVariableExpression.java,common/src/main/java/org/broadleafcommerce/common/web/expression/BroadleafVariableExpression.java,L43305,1,0,4,0,1,2,1283,0
1108,L43308,BroadleafVariableExpressionEvaluator.java,common/src/main/java/org/broadleafcommerce/common/web/expression/BroadleafVariableExpressionEvaluator.java,L43305,3,0,22,0,2,8,1283,0
1109,L43309,NullBroadleafVariableExpression.java,common/src/main/java/org/broadleafcommerce/common/web/expression/NullBroadleafVariableExpression.java,L43305,1,0,7,0,1,2,1283,0
1110,L43310,PropertiesVariableExpression.java,common/src/main/java/org/broadleafcommerce/common/web/expression/PropertiesVariableExpression.java,L43305,2,0,31,0,4,14,1283,0
1111,L43366,MergeContextLoader.java,common/src/main/java/org/broadleafcommerce/common/web/extensibility/MergeContextLoader.java,L43365,1,0,45,0,3,7,1283,0
1112,L43367,MergeXmlWebApplicationContext.java,common/src/main/java/org/broadleafcommerce/common/web/extensibility/MergeXmlWebApplicationContext.java,L43365,15,0,121,0,5,10,56,0
1113,L43450,EstablishSessionFilter.java,common/src/main/java/org/broadleafcommerce/common/web/filter/EstablishSessionFilter.java,L43449,2,0,19,0,1,2,1283,0
1114,L43451,SessionlessHttpServletRequestWrapper.java,common/src/main/java/org/broadleafcommerce/common/web/filter/SessionlessHttpServletRequestWrapper.java,L43449,2,0,24,1,3,4,1464,0
1115,L43452,StatelessSessionFilter.java,common/src/main/java/org/broadleafcommerce/common/web/filter/StatelessSessionFilter.java,L43449,1,0,21,1,4,5,1464,0
1116,L43453,TranslationFilter.java,common/src/main/java/org/broadleafcommerce/common/web/filter/TranslationFilter.java,L43449,1,0,27,0,3,5,1283,0
1117,L43454,TranslationInterceptor.java,common/src/main/java/org/broadleafcommerce/common/web/filter/TranslationInterceptor.java,L43449,1,0,20,0,3,4,1283,0
1118,L43455,TranslationRequestProcessor.java,common/src/main/java/org/broadleafcommerce/common/web/filter/TranslationRequestProcessor.java,L43449,1,0,21,0,2,3,1283,0
1119,L43524,BroadleafFormType.java,common/src/main/java/org/broadleafcommerce/common/web/form/BroadleafFormType.java,L43523,9,0,60,0,2,2,1283,0
1120,L43909,ConfigVariableProcessor.java,common/src/main/java/org/broadleafcommerce/common/web/processor/ConfigVariableProcessor.java,L43908,2,0,25,0,3,3,1283,0
1121,L43910,DataDrivenEnumerationProcessor.java,common/src/main/java/org/broadleafcommerce/common/web/processor/DataDrivenEnumerationProcessor.java,L43908,5,0,50,0,2,5,1283,0
1122,L43911,ResourceBundleProcessor.java,common/src/main/java/org/broadleafcommerce/common/web/processor/ResourceBundleProcessor.java,L43908,12,0,106,1,6,35,592,0
1123,L43972,AbstractGeneratedResourceHandler.java,common/src/main/java/org/broadleafcommerce/common/web/resource/AbstractGeneratedResourceHandler.java,L43971,14,0,97,0,5,16,423,0
1124,L43973,AbstractResourceRequestExtensionHandler.java,common/src/main/java/org/broadleafcommerce/common/web/resource/AbstractResourceRequestExtensionHandler.java,L43971,1,0,15,0,4,6,1464,0
1125,L43974,BroadleafContextUtil.java,common/src/main/java/org/broadleafcommerce/common/web/resource/BroadleafContextUtil.java,L43971,11,0,85,0,2,5,1464,0
1126,L43975,BroadleafDefaultResourceResolverChain.java,common/src/main/java/org/broadleafcommerce/common/web/resource/BroadleafDefaultResourceResolverChain.java,L43971,6,0,57,0,2,5,1464,0
1127,L43976,BroadleafResourceHttpRequestHandler.java,common/src/main/java/org/broadleafcommerce/common/web/resource/BroadleafResourceHttpRequestHandler.java,L43971,10,0,63,2,5,38,1464,0
1128,L43977,ResourceRequestExtensionHandler.java,common/src/main/java/org/broadleafcommerce/common/web/resource/ResourceRequestExtensionHandler.java,L43971,1,0,10,0,4,6,1464,0
1129,L43978,ResourceRequestExtensionManager.java,common/src/main/java/org/broadleafcommerce/common/web/resource/ResourceRequestExtensionManager.java,L43971,1,0,13,0,3,4,423,0
1130,L44451,PrecompressedArtifactFilter.java,common/src/main/java/org/broadleafcommerce/common/web/util/PrecompressedArtifactFilter.java,L44450,20,0,116,0,3,6,2597,0
1131,L44452,RepeatSubmitProtectionFilter.java,common/src/main/java/org/broadleafcommerce/common/web/util/RepeatSubmitProtectionFilter.java,L44450,10,0,69,1,3,6,1464,0
1132,L44453,StatusExposingServletResponse.java,common/src/main/java/org/broadleafcommerce/common/web/util/StatusExposingServletResponse.java,L44450,1,0,38,0,2,4,2597,0
1133,L27601,ModuleConfigurationType.java,common/src/main/java/org/broadleafcommerce/common/config/service/type/ModuleConfigurationType.java,L27600,9,0,63,1,6,12,1283,0
1134,L27602,SystemPropertyFieldType.java,common/src/main/java/org/broadleafcommerce/common/config/service/type/SystemPropertyFieldType.java,L27600,9,0,62,0,2,6,1283,0
1135,L28963,EmailException.java,common/src/main/java/org/broadleafcommerce/common/email/service/exception/EmailException.java,L28962,1,0,16,0,1,1,592,0
1136,L28974,EmailInfo.java,common/src/main/java/org/broadleafcommerce/common/email/service/info/EmailInfo.java,L28973,1,0,84,2,3,5,1464,0
1137,L28975,NullEmailInfo.java,common/src/main/java/org/broadleafcommerce/common/email/service/info/NullEmailInfo.java,L28973,1,0,8,0,1,1,592,0
1138,L28976,ServerInfo.java,common/src/main/java/org/broadleafcommerce/common/email/service/info/ServerInfo.java,L28973,3,0,51,1,4,7,2597,0
1139,L29089,EmailServiceMDP.java,common/src/main/java/org/broadleafcommerce/common/email/service/jms/EmailServiceMDP.java,L29088,6,0,34,0,2,2,2597,0
1140,L29090,JMSEmailServiceProducer.java,common/src/main/java/org/broadleafcommerce/common/email/service/jms/JMSEmailServiceProducer.java,L29088,1,0,10,0,2,2,2597,0
1141,L29091,JMSEmailServiceProducerImpl.java,common/src/main/java/org/broadleafcommerce/common/email/service/jms/JMSEmailServiceProducerImpl.java,L29088,2,0,43,1,5,7,2597,0
1142,L29146,Attachment.java,common/src/main/java/org/broadleafcommerce/common/email/service/message/Attachment.java,L29145,1,0,26,0,1,1,592,0
1143,L29147,EmailPropertyType.java,common/src/main/java/org/broadleafcommerce/common/email/service/message/EmailPropertyType.java,L29145,9,0,58,1,2,7,1283,0
1144,L29148,EmailServiceProducer.java,common/src/main/java/org/broadleafcommerce/common/email/service/message/EmailServiceProducer.java,L29145,1,0,5,0,2,2,343,0
1145,L29149,MessageCreator.java,common/src/main/java/org/broadleafcommerce/common/email/service/message/MessageCreator.java,L29145,7,0,58,1,6,9,2597,0
1146,L29150,NullMessageCreator.java,common/src/main/java/org/broadleafcommerce/common/email/service/message/NullMessageCreator.java,L29145,1,0,21,0,4,5,343,0
1147,L29151,ThymeleafMessageCreator.java,common/src/main/java/org/broadleafcommerce/common/email/service/message/ThymeleafMessageCreator.java,L29145,5,0,31,0,4,4,343,0
1148,L29152,VelocityMessageCreator.java,common/src/main/java/org/broadleafcommerce/common/email/service/message/VelocityMessageCreator.java,L29145,4,0,45,0,5,6,343,0
1149,L29921,MergeEhCacheManagerFactoryBean.java,common/src/main/java/org/broadleafcommerce/common/extensibility/cache/ehcache/MergeEhCacheManagerFactoryBean.java,L29920,11,0,75,0,5,12,1283,0
1150,L30030,AbstractMergeBeanPostProcessor.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/AbstractMergeBeanPostProcessor.java,L30029,29,0,178,2,4,7,1464,0
1151,L30031,AbstractRemoveBeanPostProcessor.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/AbstractRemoveBeanPostProcessor.java,L30029,21,0,136,0,1,1,2597,0
1152,L30032,DynamicResourceIterator.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/DynamicResourceIterator.java,L30029,9,0,85,0,2,3,592,0
1153,L30033,EarlyStageMergeBeanPostProcessor.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/EarlyStageMergeBeanPostProcessor.java,L30029,1,0,12,0,1,2,2597,0
1154,L30034,EarlyStageRemoveBeanPostProcessor.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/EarlyStageRemoveBeanPostProcessor.java,L30029,1,0,12,0,1,2,2597,0
1155,L30035,ImportProcessor.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/ImportProcessor.java,L30029,7,0,87,0,2,7,2597,0
1156,L30036,LateStageMergeBeanPostProcessor.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/LateStageMergeBeanPostProcessor.java,L30029,1,0,12,0,1,1,2597,0
1157,L30037,LateStageRemoveBeanPostProcessor.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/LateStageRemoveBeanPostProcessor.java,L30029,1,0,12,0,1,1,2597,0
1158,L30038,MergeBeanStatusProvider.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/MergeBeanStatusProvider.java,L30029,1,0,5,1,2,2,263,0
1159,L30039,MergeManager.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/MergeManager.java,L30029,39,0,269,1,6,14,343,0
1160,L30040,MergePoint.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/MergePoint.java,L30029,12,0,69,0,2,4,592,0
1161,L30041,MergeXmlConfigResource.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/MergeXmlConfigResource.java,L30029,22,0,131,0,2,4,592,0
1162,L30042,MultiTenantMergeBeanStatusProvider.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/MultiTenantMergeBeanStatusProvider.java,L30029,1,0,10,1,3,3,2597,0
1163,L30043,Placement.java,common/src/main/java/org/broadleafcommerce/common/extensibility/context/merge/Placement.java,L30029,1,0,4,0,1,3,2597,0
1164,L31205,ClonePolicy.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/clone/ClonePolicy.java,L31204,1,0,10,0,1,1,2597,0
1165,L31206,ClonePolicyAdornedTargetCollection.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/clone/ClonePolicyAdornedTargetCollection.java,L31204,1,0,10,0,1,2,2597,0
1166,L31207,ClonePolicyAdornedTargetCollectionOverride.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/clone/ClonePolicyAdornedTargetCollectionOverride.java,L31204,1,0,9,0,1,1,2597,0
1167,L31208,ClonePolicyArchive.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/clone/ClonePolicyArchive.java,L31204,1,0,9,0,1,1,2597,0
1168,L31209,ClonePolicyCollection.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/clone/ClonePolicyCollection.java,L31204,1,0,13,0,2,7,2597,0
1169,L31210,ClonePolicyCollectionOverride.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/clone/ClonePolicyCollectionOverride.java,L31204,1,0,9,0,1,1,2597,0
1170,L31211,ClonePolicyMap.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/clone/ClonePolicyMap.java,L31204,1,0,11,0,1,4,2597,0
1171,L31212,ClonePolicyMapOverride.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/clone/ClonePolicyMapOverride.java,L31204,1,0,9,0,1,1,2597,0
1172,L31213,IgnoreEnterpriseBehavior.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/clone/IgnoreEnterpriseBehavior.java,L31204,1,0,9,0,1,1,2597,0
1173,L31251,BroadleafClassTransformer.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/convert/BroadleafClassTransformer.java,L31250,1,0,6,0,1,1,2597,0
1174,L31252,EntityMarkerClassTransformer.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/convert/EntityMarkerClassTransformer.java,L31250,17,0,107,5,5,17,52,0
1175,L31405,AbstractClassTransformer.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/copy/AbstractClassTransformer.java,L31404,6,0,30,1,2,3,1464,0
1176,L31406,AnnotationsCopyClassTransformer.java,common/src/main/java/org/broadleafcommerce/common/extensibility/jpa/copy/AnnotationsCopyClassTransformer.java,L31404,17,0,115,1,4,11,52,0
