,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of previous modifications,Number of committers,Number of developer commits,Number of bugs
1318,L12895,OClusterPositionLong.java,core/src/main/java/com/orientechnologies/orient/core/id/OClusterPositionLong.java,L12892,7,0,90,0,8,4,6,0
1319,L12896,OClusterPositionNodeId.java,core/src/main/java/com/orientechnologies/orient/core/id/OClusterPositionNodeId.java,L12892,4,0,81,0,9,4,6,0
1320,L12897,OImmutableRecordId.java,core/src/main/java/com/orientechnologies/orient/core/id/OImmutableRecordId.java,L12892,1,0,37,0,5,1,1345,0
1321,L12898,ONodeId.java,core/src/main/java/com/orientechnologies/orient/core/id/ONodeId.java,L12892,65,0,365,0,14,4,6,0
1322,L12899,ORecordId.java,core/src/main/java/com/orientechnologies/orient/core/id/ORecordId.java,L12892,25,0,211,0,50,1,1345,0
1323,L12900,ORID.java,core/src/main/java/com/orientechnologies/orient/core/id/ORID.java,L12892,1,0,24,0,15,0,0,0
1324,L13445,OAbstractIndexDefinitionMultiValue.java,core/src/main/java/com/orientechnologies/orient/core/index/OAbstractIndexDefinitionMultiValue.java,L13444,9,0,46,0,2,0,0,0
1325,L13446,OClassIndexManager.java,core/src/main/java/com/orientechnologies/orient/core/index/OClassIndexManager.java,L13444,97,0,485,0,35,2,3122,1
1326,L13447,OCompositeIndexDefinition.java,core/src/main/java/com/orientechnologies/orient/core/index/OCompositeIndexDefinition.java,L13444,51,0,353,0,9,0,0,0
1327,L13448,ODocumentFieldsHashSet.java,core/src/main/java/com/orientechnologies/orient/core/index/ODocumentFieldsHashSet.java,L13444,14,0,96,0,4,0,0,0
1328,L13449,OIndex.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndex.java,L13444,1,0,33,0,51,5,3122,2
1329,L13450,OIndexAbstractDelegate.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexAbstractDelegate.java,L13444,7,0,208,0,35,6,3122,2
1330,L13451,OIndexCallback.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexCallback.java,L13444,1,0,5,0,2,0,0,0
1331,L13452,OIndexDefinition.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexDefinition.java,L13444,1,0,19,0,6,0,0,0
1332,L13453,OIndexDefinitionFactory.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexDefinitionFactory.java,L13444,27,0,108,0,2,0,0,0
1333,L13454,OIndexDefinitionMultiValue.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexDefinitionMultiValue.java,L13444,1,0,8,0,5,0,0,0
1334,L13455,OIndexDictionary.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexDictionary.java,L13444,3,0,35,0,19,5,16,2
1335,L13456,OIndexes.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexes.java,L13444,6,0,50,0,6,0,0,0
1336,L13457,OIndexException.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexException.java,L13444,1,0,11,0,3,0,0,0
1337,L13458,OIndexFactory.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexFactory.java,L13444,1,0,8,0,16,0,0,0
1338,L13459,OIndexFullText.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexFullText.java,L13444,18,0,166,0,49,6,113,2
1339,L13460,OIndexInternal.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexInternal.java,L13444,1,0,24,0,24,5,16,1
1340,L13461,OIndexManager.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexManager.java,L13444,1,0,31,0,27,1,3122,1
1341,L13462,OIndexManagerAbstract.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexManagerAbstract.java,L13444,36,0,310,0,32,7,33,2
1342,L13463,OIndexManagerProxy.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexManagerProxy.java,L13444,2,0,84,0,12,1,3122,1
1343,L13464,OIndexManagerRemote.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexManagerRemote.java,L13444,8,0,84,0,19,2,33,0
1344,L13465,OIndexManagerShared.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexManagerShared.java,L13444,30,0,216,0,24,2,33,2
1345,L13466,OIndexMultiValues.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexMultiValues.java,L13444,77,0,431,0,45,6,16,2
1346,L13467,OIndexMVRBTreeAbstract.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexMVRBTreeAbstract.java,L13444,80,0,696,0,119,3,3122,0
1347,L13468,OIndexNotUnique.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexNotUnique.java,L13444,1,0,15,0,26,5,16,0
1348,L13469,OIndexOneValue.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexOneValue.java,L13444,58,0,333,0,25,4,16,1
1349,L13470,OIndexRebuildOutputListener.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexRebuildOutputListener.java,L13444,2,0,34,0,2,1,3122,0
1350,L13471,OIndexRemote.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexRemote.java,L13444,39,0,390,0,41,5,33,2
1351,L13472,OIndexRemoteMultiValue.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexRemoteMultiValue.java,L13444,5,0,66,0,18,5,16,0
1352,L13473,OIndexRemoteOneValue.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexRemoteOneValue.java,L13444,5,0,57,0,15,5,16,0
1353,L13474,OIndexTxAware.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexTxAware.java,L13444,9,0,69,0,6,0,0,1
1354,L13475,OIndexTxAwareDictionary.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexTxAwareDictionary.java,L13444,1,0,11,0,2,0,0,0
1355,L13476,OIndexTxAwareMultiValue.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexTxAwareMultiValue.java,L13444,35,0,144,0,9,0,0,1
1356,L13477,OIndexTxAwareOneValue.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexTxAwareOneValue.java,L13444,36,0,138,0,11,0,0,1
1357,L13478,OIndexUnique.java,core/src/main/java/com/orientechnologies/orient/core/index/OIndexUnique.java,L13444,4,0,44,0,37,6,16,2
1358,L13479,OKeyValueIndex.java,core/src/main/java/com/orientechnologies/orient/core/index/OKeyValueIndex.java,L13444,1,0,42,0,4,4,16,0
1359,L13480,OMVRBIndexFactory.java,core/src/main/java/com/orientechnologies/orient/core/index/OMVRBIndexFactory.java,L13444,5,0,32,0,7,4,16,0
1360,L13481,ONullOutputListener.java,core/src/main/java/com/orientechnologies/orient/core/index/ONullOutputListener.java,L13444,1,0,15,0,1,1,3122,0
1361,L13482,OPropertyIndexDefinition.java,core/src/main/java/com/orientechnologies/orient/core/index/OPropertyIndexDefinition.java,L13444,10,0,124,0,11,0,0,0
1362,L13483,OPropertyListIndexDefinition.java,core/src/main/java/com/orientechnologies/orient/core/index/OPropertyListIndexDefinition.java,L13444,8,0,69,0,7,0,0,0
1363,L13484,OPropertyMapIndexDefinition.java,core/src/main/java/com/orientechnologies/orient/core/index/OPropertyMapIndexDefinition.java,L13444,22,0,152,0,6,0,0,0
1364,L13485,ORuntimeKeyIndexDefinition.java,core/src/main/java/com/orientechnologies/orient/core/index/ORuntimeKeyIndexDefinition.java,L13444,6,0,95,0,9,0,0,0
1365,L13486,OSimpleKeyIndexDefinition.java,core/src/main/java/com/orientechnologies/orient/core/index/OSimpleKeyIndexDefinition.java,L13444,18,0,109,0,8,0,0,0
1366,L18624,OIntent.java,core/src/main/java/com/orientechnologies/orient/core/intent/OIntent.java,L18623,1,0,6,0,4,0,0,0
1367,L18625,OIntentMassiveInsert.java,core/src/main/java/com/orientechnologies/orient/core/intent/OIntentMassiveInsert.java,L18623,7,0,39,0,19,0,0,0
1368,L18626,OIntentMassiveRead.java,core/src/main/java/com/orientechnologies/orient/core/intent/OIntentMassiveRead.java,L18623,1,0,8,0,3,0,0,0
1369,L18658,OEmptyIterator.java,core/src/main/java/com/orientechnologies/orient/core/iterator/OEmptyIterator.java,L18657,1,0,14,0,3,0,0,0
1370,L18659,OIdentifiableIterator.java,core/src/main/java/com/orientechnologies/orient/core/iterator/OIdentifiableIterator.java,L18657,50,0,245,0,29,6,1345,0
1371,L18660,OIterationException.java,core/src/main/java/com/orientechnologies/orient/core/iterator/OIterationException.java,L18657,1,0,11,0,2,0,0,0
1372,L18661,OLazyWrapperIterator.java,core/src/main/java/com/orientechnologies/orient/core/iterator/OLazyWrapperIterator.java,L18657,7,0,47,0,7,4,16,0
1373,L18662,ORecordIteratorClass.java,core/src/main/java/com/orientechnologies/orient/core/iterator/ORecordIteratorClass.java,L18657,6,0,60,0,37,7,16,1
1374,L18663,ORecordIteratorCluster.java,core/src/main/java/com/orientechnologies/orient/core/iterator/ORecordIteratorCluster.java,L18657,30,0,159,0,52,5,3122,1
1375,L18664,ORecordIteratorClusters.java,core/src/main/java/com/orientechnologies/orient/core/iterator/ORecordIteratorClusters.java,L18657,55,0,227,0,24,5,3122,2
1376,L19016,OLowMemoryException.java,core/src/main/java/com/orientechnologies/orient/core/memory/OLowMemoryException.java,L19015,1,0,10,0,2,0,0,0
1377,L19017,OMemoryWatchDog.java,core/src/main/java/com/orientechnologies/orient/core/memory/OMemoryWatchDog.java,L19015,14,0,132,0,23,4,16,0
1378,L19140,OMetadata.java,core/src/main/java/com/orientechnologies/orient/core/metadata/OMetadata.java,L19139,18,0,158,0,62,5,3122,0
1379,L21658,OComposableProcessor.java,core/src/main/java/com/orientechnologies/orient/core/processor/OComposableProcessor.java,L21657,11,0,101,0,7,4,16,0
1380,L21659,OProcessException.java,core/src/main/java/com/orientechnologies/orient/core/processor/OProcessException.java,L21657,1,0,16,0,1,0,0,0
1381,L21660,OProcessor.java,core/src/main/java/com/orientechnologies/orient/core/processor/OProcessor.java,L21657,1,0,8,0,8,4,16,0
1382,L21661,OProcessorManager.java,core/src/main/java/com/orientechnologies/orient/core/processor/OProcessorManager.java,L21657,2,0,17,0,7,4,16,0
1383,L22228,OJVMProfiler.java,core/src/main/java/com/orientechnologies/orient/core/profiler/OJVMProfiler.java,L22227,6,0,127,0,12,3,16,0
1384,L22318,OQuery.java,core/src/main/java/com/orientechnologies/orient/core/query/OQuery.java,L22317,1,0,8,0,11,0,0,0
1385,L22319,OQueryAbstract.java,core/src/main/java/com/orientechnologies/orient/core/query/OQueryAbstract.java,L22317,3,0,30,0,31,4,16,0
1386,L22320,OQueryContext.java,core/src/main/java/com/orientechnologies/orient/core/query/OQueryContext.java,L22317,1,0,12,0,3,0,0,0
1387,L22321,OQueryHelper.java,core/src/main/java/com/orientechnologies/orient/core/query/OQueryHelper.java,L22317,15,0,32,0,13,0,0,0
1388,L22322,OQueryRuntimeValueMulti.java,core/src/main/java/com/orientechnologies/orient/core/query/OQueryRuntimeValueMulti.java,L22317,4,0,28,0,3,0,0,0
1389,L22568,ORecord.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecord.java,L22567,1,0,38,0,29,0,0,0
1390,L22569,ORecordAbstract.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordAbstract.java,L22567,38,0,315,0,93,4,16,0
1391,L22570,ORecordFactoryManager.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordFactoryManager.java,L22567,7,0,73,0,5,1,3122,0
1392,L22571,ORecordInternal.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordInternal.java,L22567,1,0,17,0,18,0,0,0
1393,L22572,ORecordListener.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordListener.java,L22567,1,0,7,0,4,0,0,0
1394,L22573,ORecordPositional.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordPositional.java,L22567,1,0,8,0,2,0,0,0
1395,L22574,ORecordSchemaAware.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordSchemaAware.java,L22567,1,0,20,0,18,0,0,0
1396,L22575,ORecordSchemaAwareAbstract.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordSchemaAwareAbstract.java,L22567,157,0,339,0,74,0,0,1
1397,L22576,ORecordStringable.java,core/src/main/java/com/orientechnologies/orient/core/record/ORecordStringable.java,L22567,1,0,5,0,3,0,0,0
1398,L24010,OScheduler.java,core/src/main/java/com/orientechnologies/orient/core/schedule/OScheduler.java,L24009,24,0,179,0,4,4,16,1
1399,L24011,OSchedulerListener.java,core/src/main/java/com/orientechnologies/orient/core/schedule/OSchedulerListener.java,L24009,1,0,14,0,4,4,16,1
1400,L24012,OSchedulerListenerImpl.java,core/src/main/java/com/orientechnologies/orient/core/schedule/OSchedulerListenerImpl.java,L24009,6,0,60,0,4,4,16,0
1401,L24013,OSchedulerListenerProxy.java,core/src/main/java/com/orientechnologies/orient/core/schedule/OSchedulerListenerProxy.java,L24009,1,0,37,0,4,4,16,0
1402,L24014,OSchedulerTrigger.java,core/src/main/java/com/orientechnologies/orient/core/schedule/OSchedulerTrigger.java,L24009,11,0,69,0,4,4,16,1
1403,L24159,OSecurityManager.java,core/src/main/java/com/orientechnologies/orient/core/security/OSecurityManager.java,L24158,13,0,110,0,8,0,0,0
1404,L24258,OBase64Utils.java,core/src/main/java/com/orientechnologies/orient/core/serialization/OBase64Utils.java,L24257,130,0,914,0,8,0,0,0
1405,L24259,OBinaryProtocol.java,core/src/main/java/com/orientechnologies/orient/core/serialization/OBinaryProtocol.java,L24257,20,0,220,0,15,1,1345,0
1406,L24260,OMemoryInputStream.java,core/src/main/java/com/orientechnologies/orient/core/serialization/OMemoryInputStream.java,L24257,15,0,139,0,12,1,1345,0
1407,L24261,OMemoryStream.java,core/src/main/java/com/orientechnologies/orient/core/serialization/OMemoryStream.java,L24257,29,0,293,0,11,1,1345,0
1408,L24262,OSerializableStream.java,core/src/main/java/com/orientechnologies/orient/core/serialization/OSerializableStream.java,L24257,1,0,7,0,6,0,0,0
1409,L26726,OCommandExecutorSQLAbstract.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAbstract.java,L26725,6,0,52,0,31,3,16,0
1410,L26727,OCommandExecutorSQLAlterClass.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAlterClass.java,L26725,18,0,87,0,18,2,16,1
1411,L26728,OCommandExecutorSQLAlterCluster.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAlterCluster.java,L26725,18,0,100,0,20,3,1345,0
1412,L26729,OCommandExecutorSQLAlterDatabase.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAlterDatabase.java,L26725,10,0,63,0,16,2,16,0
1413,L26730,OCommandExecutorSQLAlterProperty.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAlterProperty.java,L26725,15,0,80,0,17,2,16,0
1414,L26731,OCommandExecutorSQLCreateClass.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateClass.java,L26725,23,0,107,0,29,2,16,0
1415,L26732,OCommandExecutorSQLCreateCluster.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateCluster.java,L26725,15,0,77,0,13,7,16,0
1416,L26733,OCommandExecutorSQLCreateFunction.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateFunction.java,L26725,13,0,73,0,12,5,3122,0
1417,L26734,OCommandExecutorSQLCreateIndex.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateIndex.java,L26725,36,0,173,0,34,2,16,0
1418,L26735,OCommandExecutorSQLCreateLink.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateLink.java,L26725,60,0,233,0,30,3,16,0
1419,L26736,OCommandExecutorSQLCreateProperty.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLCreateProperty.java,L26725,15,0,84,0,21,2,16,0
1420,L26737,OCommandExecutorSQLDelegate.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDelegate.java,L26725,3,0,48,0,32,4,16,0
1421,L26738,OCommandExecutorSQLDelete.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDelete.java,L26725,27,0,149,0,38,2,16,1
1422,L26739,OCommandExecutorSQLDropClass.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDropClass.java,L26725,18,0,92,0,26,3,3122,0
1423,L26740,OCommandExecutorSQLDropCluster.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDropCluster.java,L26725,14,0,63,0,8,2,3122,0
1424,L26741,OCommandExecutorSQLDropIndex.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDropIndex.java,L26725,7,0,43,0,16,2,16,0
1425,L26742,OCommandExecutorSQLDropProperty.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLDropProperty.java,L26725,19,0,105,0,16,2,16,0
1426,L26743,OCommandExecutorSQLEarlyResultsetAbstract.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLEarlyResultsetAbstract.java,L26725,3,0,25,0,1,0,0,0
1427,L26744,OCommandExecutorSQLExplain.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLExplain.java,L26725,4,0,33,0,3,0,0,0
1428,L26745,OCommandExecutorSQLFactory.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLFactory.java,L26725,1,0,7,0,3,0,0,0
1429,L26746,OCommandExecutorSQLFindReferences.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLFindReferences.java,L26725,11,0,66,0,18,2,16,0
1430,L26747,OCommandExecutorSQLGrant.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLGrant.java,L26725,12,0,56,0,14,2,16,0
1431,L26748,OCommandExecutorSQLInsert.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLInsert.java,L26725,40,0,185,0,66,6,16,0
1432,L26749,OCommandExecutorSQLPermissionAbstract.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLPermissionAbstract.java,L26725,7,0,25,0,4,0,0,0
1433,L26750,OCommandExecutorSQLRebuildIndex.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLRebuildIndex.java,L26725,12,0,60,0,16,3,16,0
1434,L26751,OCommandExecutorSQLResultsetAbstract.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLResultsetAbstract.java,L26725,93,0,366,0,57,7,3122,1
1435,L26752,OCommandExecutorSQLResultsetDelegate.java,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLResultsetDelegate.java,L26725,1,0,9,0,2,0,0,0
