,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of previous modifications,Number of committers,Number of developer commits,Number of bugs
749,L9620,ATNVisitor.java,tool/src/org/antlr/v4/automata/ATNVisitor.java,L9616,3,0,22,0,7,2,1843,0
750,L9621,LexerATNFactory.java,tool/src/org/antlr/v4/automata/LexerATNFactory.java,L9616,58,0,372,2,47,2,1843,0
751,L9622,ParserATNFactory.java,tool/src/org/antlr/v4/automata/ParserATNFactory.java,L9616,65,0,565,0,86,2,1300,0
752,L9623,TailEpsilonRemover.java,tool/src/org/antlr/v4/automata/TailEpsilonRemover.java,L9616,12,0,40,0,8,2,1300,0
753,L10122,ActionTranslator.java,tool/src/org/antlr/v4/codegen/ActionTranslator.java,L10121,30,0,262,0,52,2,1300,0
754,L10123,BlankOutputModelFactory.java,tool/src/org/antlr/v4/codegen/BlankOutputModelFactory.java,L10121,1,0,67,0,22,2,1843,0
755,L10124,CodeGenerator.java,tool/src/org/antlr/v4/codegen/CodeGenerator.java,L10121,17,0,202,0,81,2,1300,0
756,L10125,CodeGeneratorExtension.java,tool/src/org/antlr/v4/codegen/CodeGeneratorExtension.java,L10121,1,0,37,0,23,1,1843,0
757,L10126,CodeGenPipeline.java,tool/src/org/antlr/v4/codegen/CodeGenPipeline.java,L10121,10,0,61,0,44,2,1300,0
758,L10127,DefaultOutputModelFactory.java,tool/src/org/antlr/v4/codegen/DefaultOutputModelFactory.java,L10121,4,0,69,0,31,2,1300,0
759,L10128,JavaTarget.java,tool/src/org/antlr/v4/codegen/JavaTarget.java,L10121,28,0,114,1,11,2,1300,0
760,L10129,LexerFactory.java,tool/src/org/antlr/v4/codegen/LexerFactory.java,L10121,1,0,4,0,19,1,1843,0
761,L10130,OutputModelController.java,tool/src/org/antlr/v4/codegen/OutputModelController.java,L10121,42,0,362,1,72,2,1300,0
762,L10131,OutputModelFactory.java,tool/src/org/antlr/v4/codegen/OutputModelFactory.java,L10121,1,0,58,0,47,2,1843,0
763,L10132,OutputModelWalker.java,tool/src/org/antlr/v4/codegen/OutputModelWalker.java,L10121,18,0,97,0,25,2,1300,0
764,L10133,ParserFactory.java,tool/src/org/antlr/v4/codegen/ParserFactory.java,L10121,40,0,292,0,70,2,1300,0
765,L10134,Target.java,tool/src/org/antlr/v4/codegen/Target.java,L10121,25,0,226,1,72,2,1300,0
766,L10135,Wildcard.java,tool/src/org/antlr/v4/codegen/Wildcard.java,L10121,1,0,8,0,4,1,1843,0
767,L12833,CharSupport.java,tool/src/org/antlr/v4/misc/CharSupport.java,L12832,23,0,90,0,10,1,1843,0
768,L12834,FrequencySet.java,tool/src/org/antlr/v4/misc/FrequencySet.java,L12832,3,0,19,0,9,2,1843,0
769,L12835,Graph.java,tool/src/org/antlr/v4/misc/Graph.java,L12832,11,0,58,0,11,2,1300,0
770,L12836,MutableInt.java,tool/src/org/antlr/v4/misc/MutableInt.java,L12832,2,0,20,0,14,2,1300,0
771,L12837,OrderedHashMap.java,tool/src/org/antlr/v4/misc/OrderedHashMap.java,L12832,2,0,30,0,6,2,1843,0
772,L12838,Utils.java,tool/src/org/antlr/v4/misc/Utils.java,L12832,18,0,94,0,40,2,1843,0
773,L13091,ActionSplitterListener.java,tool/src/org/antlr/v4/parse/ActionSplitterListener.java,L13090,1,0,10,0,16,2,1300,0
774,L13092,GrammarASTAdaptor.java,tool/src/org/antlr/v4/parse/GrammarASTAdaptor.java,L13090,4,0,43,0,22,2,1843,0
775,L13093,ResyncToEndOfRuleBlock.java,tool/src/org/antlr/v4/parse/ResyncToEndOfRuleBlock.java,L13090,1,0,3,0,5,1,1843,0
776,L13094,ScopeParser.java,tool/src/org/antlr/v4/parse/ScopeParser.java,L13090,59,0,204,0,20,2,1300,0
777,L13095,TokenVocabParser.java,tool/src/org/antlr/v4/parse/TokenVocabParser.java,L13090,10,0,98,0,24,2,1300,1
778,L13096,ToolANTLRLexer.java,tool/src/org/antlr/v4/parse/ToolANTLRLexer.java,L13090,1,0,22,0,4,2,1300,0
779,L13097,ToolANTLRParser.java,tool/src/org/antlr/v4/parse/ToolANTLRParser.java,L13090,4,0,43,0,16,2,1300,0
780,L13098,v3TreeGrammarException.java,tool/src/org/antlr/v4/parse/v3TreeGrammarException.java,L13090,1,0,9,0,3,1,1843,0
781,L13099,v4ParserException.java,tool/src/org/antlr/v4/parse/v4ParserException.java,L13090,1,0,11,0,10,2,1843,0
782,L13325,ActionSniffer.java,tool/src/org/antlr/v4/semantics/ActionSniffer.java,L13324,3,0,65,0,15,2,1300,0
783,L13326,AttributeChecks.java,tool/src/org/antlr/v4/semantics/AttributeChecks.java,L13324,35,0,195,0,51,2,1300,0
784,L13327,BasicSemanticChecks.java,tool/src/org/antlr/v4/semantics/BasicSemanticChecks.java,L13324,74,0,414,0,95,2,1843,3
785,L13328,BlankActionSplitterListener.java,tool/src/org/antlr/v4/semantics/BlankActionSplitterListener.java,L13324,1,0,33,0,14,2,1300,0
786,L13329,RuleCollector.java,tool/src/org/antlr/v4/semantics/RuleCollector.java,L13324,8,0,84,0,16,2,1300,1
787,L13330,SemanticPipeline.java,tool/src/org/antlr/v4/semantics/SemanticPipeline.java,L13324,32,0,144,0,67,2,1843,0
788,L13331,SymbolChecks.java,tool/src/org/antlr/v4/semantics/SymbolChecks.java,L13324,43,0,207,1,53,2,1843,1
789,L13332,SymbolCollector.java,tool/src/org/antlr/v4/semantics/SymbolCollector.java,L13324,5,0,130,0,26,2,1300,1
790,L13333,UseDefAnalyzer.java,tool/src/org/antlr/v4/semantics/UseDefAnalyzer.java,L13324,7,0,75,0,22,2,1300,0
791,L14485,Alternative.java,tool/src/org/antlr/v4/tool/Alternative.java,L14484,25,0,92,0,33,2,1300,1
792,L14486,ANTLRMessage.java,tool/src/org/antlr/v4/tool/ANTLRMessage.java,L14484,6,0,75,0,8,2,1300,0
793,L14487,ANTLRToolListener.java,tool/src/org/antlr/v4/tool/ANTLRToolListener.java,L14484,1,0,6,0,5,1,1843,0
794,L14488,Attribute.java,tool/src/org/antlr/v4/tool/Attribute.java,L14484,2,0,23,0,15,2,1300,0
795,L14489,AttributeDict.java,tool/src/org/antlr/v4/tool/AttributeDict.java,L14484,4,0,52,0,21,2,1300,0
796,L14490,AttributeResolver.java,tool/src/org/antlr/v4/tool/AttributeResolver.java,L14484,1,0,10,0,15,1,1843,0
797,L14491,BuildDependencyGenerator.java,tool/src/org/antlr/v4/tool/BuildDependencyGenerator.java,L14484,21,0,144,0,13,3,1300,1
798,L14492,DefaultToolListener.java,tool/src/org/antlr/v4/tool/DefaultToolListener.java,L14484,4,0,32,0,9,2,1300,0
799,L14493,DOTGenerator.java,tool/src/org/antlr/v4/tool/DOTGenerator.java,L14484,64,0,278,0,52,2,1843,0
800,L14494,ErrorManager.java,tool/src/org/antlr/v4/tool/ErrorManager.java,L14484,24,0,230,0,59,2,1300,0
801,L14495,ErrorSeverity.java,tool/src/org/antlr/v4/tool/ErrorSeverity.java,L14484,1,0,13,0,9,1,1843,0
802,L14496,ErrorType.java,tool/src/org/antlr/v4/tool/ErrorType.java,L14484,1,0,113,3,125,2,1300,4
803,L14497,Grammar.java,tool/src/org/antlr/v4/tool/Grammar.java,L14484,96,0,625,0,166,2,1843,2
804,L14498,GrammarSemanticsMessage.java,tool/src/org/antlr/v4/tool/GrammarSemanticsMessage.java,L14484,2,0,19,0,7,1,1843,0
805,L14499,GrammarSyntaxMessage.java,tool/src/org/antlr/v4/tool/GrammarSyntaxMessage.java,L14484,2,0,26,0,6,2,1843,0
806,L14500,GrammarTransformPipeline.java,tool/src/org/antlr/v4/tool/GrammarTransformPipeline.java,L14484,42,0,269,1,62,2,1300,0
807,L14501,LabelElementPair.java,tool/src/org/antlr/v4/tool/LabelElementPair.java,L14484,8,0,36,0,12,2,1843,0
808,L14502,LabelType.java,tool/src/org/antlr/v4/tool/LabelType.java,L14484,1,0,13,0,6,1,1843,0
809,L14503,LeftRecursionCyclesMessage.java,tool/src/org/antlr/v4/tool/LeftRecursionCyclesMessage.java,L14484,1,0,10,0,8,2,1300,0
810,L14504,LeftRecursiveRule.java,tool/src/org/antlr/v4/tool/LeftRecursiveRule.java,L14484,18,0,72,0,18,2,1843,0
811,L14505,LexerGrammar.java,tool/src/org/antlr/v4/tool/LexerGrammar.java,L14484,2,0,28,0,15,1,1843,0
812,L14506,Rule.java,tool/src/org/antlr/v4/tool/Rule.java,L14484,48,0,246,0,82,2,1300,1
813,L14507,ToolMessage.java,tool/src/org/antlr/v4/tool/ToolMessage.java,L14484,1,0,12,0,5,1,1843,0
814,L10868,Action.java,tool/src/org/antlr/v4/codegen/model/Action.java,L10867,3,0,44,0,21,2,1300,0
815,L10869,AddToLabelList.java,tool/src/org/antlr/v4/codegen/model/AddToLabelList.java,L10867,1,0,12,0,7,1,1843,0
816,L10870,AltBlock.java,tool/src/org/antlr/v4/codegen/model/AltBlock.java,L10867,1,0,14,0,9,1,1843,0
817,L10871,ArgAction.java,tool/src/org/antlr/v4/codegen/model/ArgAction.java,L10867,1,0,10,0,6,2,1843,0
818,L10872,BaseListenerFile.java,tool/src/org/antlr/v4/codegen/model/BaseListenerFile.java,L10867,1,0,7,0,8,2,1843,0
819,L10873,BaseVisitorFile.java,tool/src/org/antlr/v4/codegen/model/BaseVisitorFile.java,L10867,1,0,7,0,8,2,1843,0
820,L10874,CaptureNextToken.java,tool/src/org/antlr/v4/codegen/model/CaptureNextToken.java,L10867,1,0,9,0,4,1,1843,0
821,L10875,CaptureNextTokenType.java,tool/src/org/antlr/v4/codegen/model/CaptureNextTokenType.java,L10867,1,0,9,0,4,1,1843,0
822,L10876,Choice.java,tool/src/org/antlr/v4/codegen/model/Choice.java,L10867,3,0,48,0,25,2,1300,0
823,L10877,CodeBlockForAlt.java,tool/src/org/antlr/v4/codegen/model/CodeBlockForAlt.java,L10867,1,0,8,0,7,2,1843,0
824,L10878,CodeBlockForOuterMostAlt.java,tool/src/org/antlr/v4/codegen/model/CodeBlockForOuterMostAlt.java,L10867,2,0,12,0,10,2,1300,0
825,L10879,dbg.java,tool/src/org/antlr/v4/codegen/model/dbg.java,L10867,1,0,3,0,3,1,1843,0
826,L10880,DispatchMethod.java,tool/src/org/antlr/v4/codegen/model/DispatchMethod.java,L10867,1,0,7,0,8,2,1843,0
827,L10881,ExceptionClause.java,tool/src/org/antlr/v4/codegen/model/ExceptionClause.java,L10867,1,0,15,0,4,2,1843,0
828,L10882,InvokeRule.java,tool/src/org/antlr/v4/codegen/model/InvokeRule.java,L10867,6,0,61,0,32,2,1843,0
829,L10883,LabeledOp.java,tool/src/org/antlr/v4/codegen/model/LabeledOp.java,L10867,1,0,6,0,7,2,1843,0
830,L10884,LeftRecursiveRuleFunction.java,tool/src/org/antlr/v4/codegen/model/LeftRecursiveRuleFunction.java,L10867,5,0,33,0,15,2,1300,0
831,L10885,Lexer.java,tool/src/org/antlr/v4/codegen/model/Lexer.java,L10867,7,0,67,0,27,2,1300,0
832,L10886,LexerFile.java,tool/src/org/antlr/v4/codegen/model/LexerFile.java,L10867,2,0,21,0,13,2,1843,0
833,L10887,ListenerDispatchMethod.java,tool/src/org/antlr/v4/codegen/model/ListenerDispatchMethod.java,L10867,1,0,9,0,9,2,1843,0
834,L10888,ListenerFile.java,tool/src/org/antlr/v4/codegen/model/ListenerFile.java,L10867,5,0,37,0,25,2,1843,1
835,L10889,LL1AltBlock.java,tool/src/org/antlr/v4/codegen/model/LL1AltBlock.java,L10867,1,0,16,0,12,1,1843,0
836,L10890,LL1Choice.java,tool/src/org/antlr/v4/codegen/model/LL1Choice.java,L10867,1,0,13,0,8,1,1843,0
837,L10891,LL1Loop.java,tool/src/org/antlr/v4/codegen/model/LL1Loop.java,L10867,3,0,30,0,14,2,1843,0
838,L10892,LL1OptionalBlock.java,tool/src/org/antlr/v4/codegen/model/LL1OptionalBlock.java,L10867,1,0,9,0,7,1,1843,0
839,L10893,LL1OptionalBlockSingleAlt.java,tool/src/org/antlr/v4/codegen/model/LL1OptionalBlockSingleAlt.java,L10867,1,0,25,0,14,2,1300,0
840,L10894,LL1PlusBlock.java,tool/src/org/antlr/v4/codegen/model/LL1PlusBlock.java,L10867,1,0,34,0,25,2,1300,0
841,L10895,LL1PlusBlockSingleAlt.java,tool/src/org/antlr/v4/codegen/model/LL1PlusBlockSingleAlt.java,L10867,1,0,19,0,15,2,1300,0
842,L10896,LL1StarBlock.java,tool/src/org/antlr/v4/codegen/model/LL1StarBlock.java,L10867,1,0,27,0,18,2,1300,0
843,L10897,LL1StarBlockSingleAlt.java,tool/src/org/antlr/v4/codegen/model/LL1StarBlockSingleAlt.java,L10867,1,0,19,0,15,2,1300,0
844,L10898,Loop.java,tool/src/org/antlr/v4/codegen/model/Loop.java,L10867,4,0,24,0,13,2,1843,0
845,L10899,MatchNotSet.java,tool/src/org/antlr/v4/codegen/model/MatchNotSet.java,L10867,1,0,9,0,6,2,1843,0
846,L10900,MatchSet.java,tool/src/org/antlr/v4/codegen/model/MatchSet.java,L10867,1,0,18,0,4,1,1843,0
847,L10901,MatchToken.java,tool/src/org/antlr/v4/codegen/model/MatchToken.java,L10867,1,0,26,0,20,2,1300,0
848,L10902,ModelElement.java,tool/src/org/antlr/v4/codegen/model/ModelElement.java,L10867,1,0,6,0,3,1,1843,0
849,L10903,OptionalBlock.java,tool/src/org/antlr/v4/codegen/model/OptionalBlock.java,L10867,1,0,12,0,7,1,1843,0
850,L10904,OutputFile.java,tool/src/org/antlr/v4/codegen/model/OutputFile.java,L10867,1,0,20,0,6,2,1300,0
851,L10905,OutputModelObject.java,tool/src/org/antlr/v4/codegen/model/OutputModelObject.java,L10867,1,0,13,0,11,2,1843,0
852,L10906,Parser.java,tool/src/org/antlr/v4/codegen/model/Parser.java,L10867,7,0,68,0,39,2,1300,0
853,L10907,ParserFile.java,tool/src/org/antlr/v4/codegen/model/ParserFile.java,L10867,2,0,21,0,16,2,1843,0
854,L10908,PlusBlock.java,tool/src/org/antlr/v4/codegen/model/PlusBlock.java,L10867,1,0,22,0,15,2,1843,0
855,L10909,RuleActionFunction.java,tool/src/org/antlr/v4/codegen/model/RuleActionFunction.java,L10867,1,0,17,0,3,1,1843,0
856,L10910,RuleElement.java,tool/src/org/antlr/v4/codegen/model/RuleElement.java,L10867,3,0,10,0,8,2,1843,0
857,L10911,RuleFunction.java,tool/src/org/antlr/v4/codegen/model/RuleFunction.java,L10867,43,0,314,0,59,2,1300,1
858,L10912,RuleSempredFunction.java,tool/src/org/antlr/v4/codegen/model/RuleSempredFunction.java,L10867,1,0,8,0,2,1,1843,0
859,L10913,SemPred.java,tool/src/org/antlr/v4/codegen/model/SemPred.java,L10867,5,0,36,0,24,2,1300,0
860,L10914,SerializedATN.java,tool/src/org/antlr/v4/codegen/model/SerializedATN.java,L10867,4,0,28,1,23,2,1843,0
861,L10915,SrcOp.java,tool/src/org/antlr/v4/codegen/model/SrcOp.java,L10867,7,0,34,0,12,2,1843,0
862,L10916,StarBlock.java,tool/src/org/antlr/v4/codegen/model/StarBlock.java,L10867,1,0,18,0,19,2,1300,0
863,L10917,Sync.java,tool/src/org/antlr/v4/codegen/model/Sync.java,L10867,1,0,16,0,8,1,1843,0
864,L10918,TestSetInline.java,tool/src/org/antlr/v4/codegen/model/TestSetInline.java,L10867,9,0,39,0,13,2,1300,0
865,L10919,ThrowEarlyExitException.java,tool/src/org/antlr/v4/codegen/model/ThrowEarlyExitException.java,L10867,1,0,9,0,7,1,1843,0
866,L10920,ThrowNoViableAlt.java,tool/src/org/antlr/v4/codegen/model/ThrowNoViableAlt.java,L10867,1,0,11,0,7,1,1843,0
867,L10921,ThrowRecognitionException.java,tool/src/org/antlr/v4/codegen/model/ThrowRecognitionException.java,L10867,1,0,16,0,8,1,1843,0
868,L10922,VisitorDispatchMethod.java,tool/src/org/antlr/v4/codegen/model/VisitorDispatchMethod.java,L10867,1,0,7,0,12,2,1843,0
869,L10923,VisitorFile.java,tool/src/org/antlr/v4/codegen/model/VisitorFile.java,L10867,5,0,37,0,11,2,1843,1
870,L14605,ActionAST.java,tool/src/org/antlr/v4/tool/ast/ActionAST.java,L14604,1,0,20,0,5,2,1300,0
871,L14606,AltAST.java,tool/src/org/antlr/v4/tool/ast/AltAST.java,L14604,1,0,23,0,19,2,1300,0
872,L14607,BlockAST.java,tool/src/org/antlr/v4/tool/ast/BlockAST.java,L14604,1,0,21,0,9,2,1300,0
873,L14608,GrammarAST.java,tool/src/org/antlr/v4/tool/ast/GrammarAST.java,L14604,30,0,174,0,22,2,1300,1
874,L14609,GrammarASTErrorNode.java,tool/src/org/antlr/v4/tool/ast/GrammarASTErrorNode.java,L14604,1,0,20,0,3,2,1843,0
875,L14610,GrammarASTVisitor.java,tool/src/org/antlr/v4/tool/ast/GrammarASTVisitor.java,L14604,1,0,17,0,11,2,1300,0
876,L14611,GrammarASTWithOptions.java,tool/src/org/antlr/v4/tool/ast/GrammarASTWithOptions.java,L14604,9,0,52,0,12,2,1300,0
877,L14612,GrammarRootAST.java,tool/src/org/antlr/v4/tool/ast/GrammarRootAST.java,L14604,8,0,66,0,16,2,1300,0
878,L14613,NotAST.java,tool/src/org/antlr/v4/tool/ast/NotAST.java,L14604,1,0,14,0,7,2,1300,0
879,L14614,OptionalBlockAST.java,tool/src/org/antlr/v4/tool/ast/OptionalBlockAST.java,L14604,1,0,21,0,9,2,1300,0
880,L14615,PlusBlockAST.java,tool/src/org/antlr/v4/tool/ast/PlusBlockAST.java,L14604,1,0,21,0,9,2,1300,0
881,L14616,PredAST.java,tool/src/org/antlr/v4/tool/ast/PredAST.java,L14604,1,0,14,0,6,2,1300,0
882,L14617,QuantifierAST.java,tool/src/org/antlr/v4/tool/ast/QuantifierAST.java,L14604,1,0,4,0,3,1,1300,0
883,L14618,RangeAST.java,tool/src/org/antlr/v4/tool/ast/RangeAST.java,L14604,1,0,14,0,7,2,1300,0
884,L14619,RuleAST.java,tool/src/org/antlr/v4/tool/ast/RuleAST.java,L14604,5,0,36,0,12,2,1300,0
885,L14620,RuleElementAST.java,tool/src/org/antlr/v4/tool/ast/RuleElementAST.java,L14604,1,0,3,0,5,2,1300,0
886,L14621,RuleRefAST.java,tool/src/org/antlr/v4/tool/ast/RuleRefAST.java,L14604,1,0,20,0,8,2,1300,0
887,L14622,SetAST.java,tool/src/org/antlr/v4/tool/ast/SetAST.java,L14604,1,0,14,0,7,2,1300,0
888,L14623,StarBlockAST.java,tool/src/org/antlr/v4/tool/ast/StarBlockAST.java,L14604,1,0,21,0,9,2,1300,0
889,L14624,TerminalAST.java,tool/src/org/antlr/v4/tool/ast/TerminalAST.java,L14604,1,0,14,0,5,2,1300,0
890,L11075,ActionChunk.java,tool/src/org/antlr/v4/codegen/model/chunk/ActionChunk.java,L11074,1,0,9,0,5,2,1843,0
891,L11076,ActionTemplate.java,tool/src/org/antlr/v4/codegen/model/chunk/ActionTemplate.java,L11074,1,0,10,0,8,2,1843,0
892,L11077,ActionText.java,tool/src/org/antlr/v4/codegen/model/chunk/ActionText.java,L11074,1,0,9,0,5,2,1843,0
893,L11078,ArgRef.java,tool/src/org/antlr/v4/codegen/model/chunk/ArgRef.java,L11074,1,0,7,0,5,2,1843,0
894,L11079,DefaultLexerSuperClass.java,tool/src/org/antlr/v4/codegen/model/chunk/DefaultLexerSuperClass.java,L11074,1,0,4,0,5,2,1843,0
895,L11080,DefaultParserSuperClass.java,tool/src/org/antlr/v4/codegen/model/chunk/DefaultParserSuperClass.java,L11074,1,0,4,0,5,2,1843,0
896,L11081,LabelRef.java,tool/src/org/antlr/v4/codegen/model/chunk/LabelRef.java,L11074,1,0,9,0,5,2,1843,0
897,L11082,ListLabelRef.java,tool/src/org/antlr/v4/codegen/model/chunk/ListLabelRef.java,L11074,1,0,5,0,5,2,1843,0
898,L11083,LocalRef.java,tool/src/org/antlr/v4/codegen/model/chunk/LocalRef.java,L11074,1,0,9,0,5,2,1843,0
899,L11084,NonLocalAttrRef.java,tool/src/org/antlr/v4/codegen/model/chunk/NonLocalAttrRef.java,L11074,1,0,13,0,5,2,1843,0
900,L11085,QRetValueRef.java,tool/src/org/antlr/v4/codegen/model/chunk/QRetValueRef.java,L11074,1,0,9,0,5,2,1843,0
901,L11086,RetValueRef.java,tool/src/org/antlr/v4/codegen/model/chunk/RetValueRef.java,L11074,1,0,9,0,5,2,1843,0
902,L11087,RulePropertyRef.java,tool/src/org/antlr/v4/codegen/model/chunk/RulePropertyRef.java,L11074,1,0,9,0,5,2,1843,0
903,L11088,RulePropertyRef_ctx.java,tool/src/org/antlr/v4/codegen/model/chunk/RulePropertyRef_ctx.java,L11074,1,0,7,0,5,2,1843,0
904,L11089,RulePropertyRef_start.java,tool/src/org/antlr/v4/codegen/model/chunk/RulePropertyRef_start.java,L11074,1,0,7,0,5,2,1843,0
905,L11090,RulePropertyRef_stop.java,tool/src/org/antlr/v4/codegen/model/chunk/RulePropertyRef_stop.java,L11074,1,0,7,0,5,2,1843,0
906,L11091,RulePropertyRef_text.java,tool/src/org/antlr/v4/codegen/model/chunk/RulePropertyRef_text.java,L11074,1,0,7,0,5,2,1843,0
907,L11092,SetAttr.java,tool/src/org/antlr/v4/codegen/model/chunk/SetAttr.java,L11074,1,0,13,0,5,2,1843,0
908,L11093,SetNonLocalAttr.java,tool/src/org/antlr/v4/codegen/model/chunk/SetNonLocalAttr.java,L11074,1,0,15,0,5,2,1843,0
909,L11094,ThisRulePropertyRef_ctx.java,tool/src/org/antlr/v4/codegen/model/chunk/ThisRulePropertyRef_ctx.java,L11074,1,0,7,0,5,2,1843,0
910,L11095,ThisRulePropertyRef_start.java,tool/src/org/antlr/v4/codegen/model/chunk/ThisRulePropertyRef_start.java,L11074,1,0,7,0,5,2,1843,0
911,L11096,ThisRulePropertyRef_stop.java,tool/src/org/antlr/v4/codegen/model/chunk/ThisRulePropertyRef_stop.java,L11074,1,0,7,0,5,2,1843,0
912,L11097,ThisRulePropertyRef_text.java,tool/src/org/antlr/v4/codegen/model/chunk/ThisRulePropertyRef_text.java,L11074,1,0,7,0,5,2,1843,0
913,L11098,TokenPropertyRef.java,tool/src/org/antlr/v4/codegen/model/chunk/TokenPropertyRef.java,L11074,1,0,9,0,5,2,1843,0
914,L11099,TokenPropertyRef_channel.java,tool/src/org/antlr/v4/codegen/model/chunk/TokenPropertyRef_channel.java,L11074,1,0,7,0,5,2,1843,0
915,L11100,TokenPropertyRef_index.java,tool/src/org/antlr/v4/codegen/model/chunk/TokenPropertyRef_index.java,L11074,1,0,7,0,5,2,1843,0
916,L11101,TokenPropertyRef_int.java,tool/src/org/antlr/v4/codegen/model/chunk/TokenPropertyRef_int.java,L11074,1,0,7,0,5,2,1843,0
917,L11102,TokenPropertyRef_line.java,tool/src/org/antlr/v4/codegen/model/chunk/TokenPropertyRef_line.java,L11074,1,0,7,0,5,2,1843,0
918,L11103,TokenPropertyRef_pos.java,tool/src/org/antlr/v4/codegen/model/chunk/TokenPropertyRef_pos.java,L11074,1,0,7,0,5,2,1843,0
919,L11104,TokenPropertyRef_text.java,tool/src/org/antlr/v4/codegen/model/chunk/TokenPropertyRef_text.java,L11074,1,0,7,0,5,2,1843,0
920,L11105,TokenPropertyRef_type.java,tool/src/org/antlr/v4/codegen/model/chunk/TokenPropertyRef_type.java,L11074,1,0,7,0,5,2,1843,0
921,L11106,TokenRef.java,tool/src/org/antlr/v4/codegen/model/chunk/TokenRef.java,L11074,1,0,9,0,5,2,1843,0
922,L11257,AltLabelStructDecl.java,tool/src/org/antlr/v4/codegen/model/decl/AltLabelStructDecl.java,L11256,5,0,40,0,27,2,1300,0
923,L11258,AttributeDecl.java,tool/src/org/antlr/v4/codegen/model/decl/AttributeDecl.java,L11256,1,0,7,0,5,1,1843,0
924,L11259,CodeBlock.java,tool/src/org/antlr/v4/codegen/model/decl/CodeBlock.java,L11256,6,0,43,0,5,1,1843,0
925,L11260,ContextGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextGetterDecl.java,L11256,4,0,25,0,13,2,1300,0
926,L11261,ContextRuleGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextRuleGetterDecl.java,L11256,1,0,9,0,9,2,1843,0
927,L11262,ContextRuleListGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextRuleListGetterDecl.java,L11256,1,0,9,0,9,2,1843,0
928,L11263,ContextRuleListIndexedGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextRuleListIndexedGetterDecl.java,L11256,1,0,11,0,8,2,1843,0
929,L11264,ContextTokenGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextTokenGetterDecl.java,L11256,1,0,7,0,9,2,1843,0
930,L11265,ContextTokenListGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextTokenListGetterDecl.java,L11256,1,0,7,0,9,2,1843,0
931,L11266,ContextTokenListIndexedGetterDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ContextTokenListIndexedGetterDecl.java,L11256,1,0,11,0,8,2,1843,0
932,L11267,Decl.java,tool/src/org/antlr/v4/codegen/model/decl/Decl.java,L11256,4,0,28,0,14,2,1843,0
933,L11268,ElementListDecl.java,tool/src/org/antlr/v4/codegen/model/decl/ElementListDecl.java,L11256,1,0,7,0,4,1,1843,0
934,L11269,RuleContextDecl.java,tool/src/org/antlr/v4/codegen/model/decl/RuleContextDecl.java,L11256,1,0,10,0,6,1,1843,0
935,L11270,RuleContextListDecl.java,tool/src/org/antlr/v4/codegen/model/decl/RuleContextListDecl.java,L11256,1,0,8,0,6,1,1843,0
936,L11271,StructDecl.java,tool/src/org/antlr/v4/codegen/model/decl/StructDecl.java,L11256,8,0,65,0,39,2,1300,0
937,L11272,TokenDecl.java,tool/src/org/antlr/v4/codegen/model/decl/TokenDecl.java,L11256,1,0,8,0,7,1,1843,0
938,L11273,TokenListDecl.java,tool/src/org/antlr/v4/codegen/model/decl/TokenListDecl.java,L11256,1,0,7,0,6,1,1843,0
939,L11274,TokenTypeDecl.java,tool/src/org/antlr/v4/codegen/model/decl/TokenTypeDecl.java,L11256,1,0,7,0,5,1,1843,0
