,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of committers,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of bugs
622,L8683,TestChangeHousingViewAction.java,platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestChangeHousingViewAction.java,L8677,1,0,22,1,590,3,0,0
623,L8684,TestExclusiveCloseAction.java,platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestExclusiveCloseAction.java,L8677,1,0,72,1,590,3,0,0
624,L8685,TestHelpMCTAction.java,platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestHelpMCTAction.java,L8677,1,0,24,2,70,2,0,0
625,L8686,TestListWindows.java,platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestListWindows.java,L8677,1,0,82,1,590,3,0,0
626,L8688,TestShowHideControlArea.java,platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestShowHideControlArea.java,L8677,1,0,36,1,590,3,0,0
627,L10510,MCTDirectoryAreaTreeCellRendererTest.java,platform/src/test/java/gov/nasa/arc/mct/gui/housing/MCTDirectoryAreaTreeCellRendererTest.java,L10507,6,0,68,1,590,3,0,0
628,L10515,TestContentArea.java,platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestContentArea.java,L10507,15,0,221,1,590,3,0,0
629,L10518,TestPopupOpener.java,platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestPopupOpener.java,L10507,1,0,79,1,590,3,0,0
630,L12805,ActionManagerTest.java,platform/src/test/java/gov/nasa/arc/mct/gui/impl/ActionManagerTest.java,L12804,1,0,74,1,590,4,0,0
631,L12806,TestHidableTabbedPane.java,platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestHidableTabbedPane.java,L12804,1,0,139,1,590,4,0,0
632,L12807,TestMCTAction.java,platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestMCTAction.java,L12804,1,0,34,1,590,4,0,0
633,L12808,TestMCTFlipFlopAction.java,platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestMCTFlipFlopAction.java,L12804,1,0,48,1,590,4,0,0
634,L12809,TestSplittablePane.java,platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestSplittablePane.java,L12804,1,0,143,1,590,4,0,0
635,L12810,TestTwistie.java,platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestTwistie.java,L12804,5,0,71,1,590,4,0,0
636,L12811,TestWindowManagerImpl.java,platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestWindowManagerImpl.java,L12804,1,0,70,1,590,4,0,0
637,L13597,DynamicMenuTest.java,platform/src/test/java/gov/nasa/arc/mct/gui/menu/DynamicMenuTest.java,L13596,11,0,326,1,590,3,0,0
638,L13598,SelectionForMenuTest.java,platform/src/test/java/gov/nasa/arc/mct/gui/menu/SelectionForMenuTest.java,L13596,1,0,129,1,590,3,0,0
639,L13602,TestMenuExtensionManager.java,platform/src/test/java/gov/nasa/arc/mct/gui/menu/TestMenuExtensionManager.java,L13596,1,0,60,1,590,3,0,0
640,L13603,TestStandardHousingMenuBar.java,platform/src/test/java/gov/nasa/arc/mct/gui/menu/TestStandardHousingMenuBar.java,L13596,8,0,150,1,590,3,0,0
641,L33585,ActivitySelectionTest.java,platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/ActivitySelectionTest.java,L33584,2,0,54,1,590,3,0,0
642,L33586,IdentityManagerTest.java,platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/IdentityManagerTest.java,L33584,5,0,157,1,590,3,0,0
643,L33588,MCCIdentityManagerTest.java,platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/MCCIdentityManagerTest.java,L33584,3,0,60,1,590,3,0,0
644,L33589,ShiftChangeEventTest.java,platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/ShiftChangeEventTest.java,L33584,2,0,54,1,590,3,0,0
645,L35417,TestMCTHousingViewRole.java,platform/src/test/java/gov/nasa/arc/mct/roles/gui/TestMCTHousingViewRole.java,L35416,5,0,85,3,70,4,0,0
646,L41403,TestDefaultNodeView.java,platform/src/test/java/gov/nasa/arc/mct/defaults/view/TestDefaultNodeView.java,L41401,3,0,159,3,70,6,0,0
647,L14061,DoExtraAction.java,platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoExtraAction.java,L14060,3,0,35,1,590,3,0,0
648,L14062,DoSubtask.java,platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoSubtask.java,L14060,1,0,27,1,590,3,0,0
649,L14064,DoTheseAction.java,platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoTheseAction.java,L14060,4,0,67,1,590,3,0,0
650,L14065,DoThisAction.java,platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoThisAction.java,L14060,1,0,27,1,590,3,0,0
651,L15070,CollectionComponentProvider.java,collectionComponent/src/main/java/gov/nasa/arc/mct/collection/CollectionComponentProvider.java,L15069,1,0,27,0,0,1,0,0
652,L15071,package-info.java,collectionComponent/src/main/java/gov/nasa/arc/mct/collection/package-info.java,L15069,1,0,1,0,0,1,0,0
653,L15074,ComponentRegistryAccess.java,collectionComponent/src/main/java/gov/nasa/arc/mct/collection/access/ComponentRegistryAccess.java,L15073,1,0,16,0,0,1,0,0
654,L15075,package-info.java,collectionComponent/src/main/java/gov/nasa/arc/mct/collection/access/package-info.java,L15073,1,0,1,0,0,1,0,0
655,L15076,PolicyManagerAccess.java,collectionComponent/src/main/java/gov/nasa/arc/mct/collection/access/PolicyManagerAccess.java,L15073,1,0,15,0,0,1,0,0
656,L15137,InternalDBPersistenceAccess.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/access/InternalDBPersistenceAccess.java,L15136,1,0,15,1,70,1,0,0
657,L15154,ComponentSpec.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/ComponentSpec.java,L15153,7,0,180,2,70,8,0,0
658,L15155,DatabaseIdentification.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/DatabaseIdentification.java,L15153,7,0,70,1,70,1,0,0
659,L15156,Disciplines.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/Disciplines.java,L15153,7,0,77,1,70,1,0,0
660,L15157,MctUsers.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/MctUsers.java,L15153,7,0,78,1,70,1,0,0
661,L15158,Tag.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/Tag.java,L15153,7,0,69,1,70,1,0,0
662,L15159,TagAssociation.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/TagAssociation.java,L15153,7,0,68,1,70,1,0,0
663,L15160,TagAssociationPK.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/TagAssociationPK.java,L15153,12,0,53,1,70,1,0,0
664,L15161,ViewState.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/ViewState.java,L15153,7,0,59,2,70,6,0,0
665,L15162,ViewStatePK.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/ViewStatePK.java,L15153,12,0,53,1,70,1,0,0
666,L15616,DBPersistenceProvider.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/provider/DBPersistenceProvider.java,L15615,1,0,10,1,70,1,0,0
667,L15627,DatabaseSearchProvider.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/search/DatabaseSearchProvider.java,L15626,1,0,14,1,70,1,0,0
668,L15628,DatabaseSearchUI.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/search/DatabaseSearchUI.java,L15626,18,0,241,2,70,6,0,0
669,L15629,QueryResult.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/search/QueryResult.java,L15626,1,0,16,1,70,1,0,0
670,L15862,PersistenceServiceImpl.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/service/PersistenceServiceImpl.java,L15861,95,0,834,3,590,31,0,1
671,L15171,TestComponentSpec.java,databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/dao/TestComponentSpec.java,L15170,11,0,159,1,70,1,0,0
672,L15172,TestDAOClasses.java,databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/dao/TestDAOClasses.java,L15170,10,0,50,1,70,1,0,0
673,L15631,TestDatabaseSearchUI.java,databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/search/TestDatabaseSearchUI.java,L15630,2,0,105,1,70,1,0,0
674,L15864,TestPersistenceServiceImpl.java,databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/service/TestPersistenceServiceImpl.java,L15863,20,0,373,2,70,12,0,0
675,L16351,GraphicalComponentProvider.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/GraphicalComponentProvider.java,L16350,1,0,51,0,0,4,0,0
676,L16352,GraphicalStringPolicy.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/GraphicalStringPolicy.java,L16350,4,0,27,0,0,1,0,0
677,L16353,GraphicalViewPolicy.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/GraphicalViewPolicy.java,L16350,3,0,29,0,0,1,0,0
678,L16365,Brush.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Brush.java,L16364,2,0,21,0,0,1,0,0
679,L16366,ClippedFill.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ClippedFill.java,L16364,9,0,62,0,0,1,0,0
680,L16367,ConditionalBrush.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ConditionalBrush.java,L16364,5,0,40,0,0,1,0,0
681,L16368,Empty.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Empty.java,L16364,1,0,8,0,0,1,0,0
682,L16369,Fill.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Fill.java,L16364,4,0,43,0,0,1,0,0
683,L16370,Outline.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Outline.java,L16364,1,0,24,0,0,1,0,0
684,L16371,ScalingFill.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ScalingFill.java,L16364,7,0,51,0,0,1,0,0
685,L16663,AxisClip.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/clip/AxisClip.java,L16662,1,0,33,0,0,1,0,0
686,L16664,Clip.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/clip/Clip.java,L16662,2,0,22,0,0,1,0,0
687,L16705,GraphicalComponent.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalComponent.java,L16704,2,0,37,0,0,1,0,0
688,L16706,GraphicalComponentWizardUI.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalComponentWizardUI.java,L16704,6,0,139,1,70,2,0,0
689,L16707,GraphicalModel.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalModel.java,L16704,1,0,18,0,0,1,0,0
690,L16912,RegularPolygon.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/shape/RegularPolygon.java,L16911,2,0,13,0,0,1,0,0
691,L16949,StateSensitive.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/state/StateSensitive.java,L16948,1,0,6,0,0,1,0,0
692,L16956,GraphicalControlPanel.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalControlPanel.java,L16955,31,0,314,0,0,1,0,0
693,L16957,GraphicalManifestation.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalManifestation.java,L16955,18,0,155,0,0,1,0,0
694,L16958,GraphicalSettings.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalSettings.java,L16955,38,0,304,1,70,2,0,0
695,L16959,StaticGraphicalView.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/StaticGraphicalView.java,L16955,8,0,120,0,0,1,0,0
696,L16960,SVGRasterizer.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/SVGRasterizer.java,L16955,18,0,166,1,590,3,0,0
697,L16361,GraphicalComponentProviderTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/GraphicalComponentProviderTest.java,L16360,9,0,55,0,0,1,0,0
698,L16362,GraphicalViewPolicyTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/GraphicalViewPolicyTest.java,L16360,2,0,80,0,0,1,0,0
699,L16373,BrushTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/brush/BrushTest.java,L16372,28,0,172,0,0,1,0,0
700,L16709,GraphicalComponentTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/component/GraphicalComponentTest.java,L16708,1,0,16,0,0,1,0,0
701,L16710,GraphicalWizardTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/component/GraphicalWizardTest.java,L16708,7,0,88,2,8,5,0,0
702,L16914,RegularPolygonTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/shape/RegularPolygonTest.java,L16913,4,0,34,0,0,1,0,0
703,L16962,GraphicalControlPanelTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalControlPanelTest.java,L16961,2,0,140,0,0,1,0,0
704,L16963,GraphicalManifestationTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalManifestationTest.java,L16961,12,0,138,0,0,1,0,0
705,L16964,GraphicalSettingsTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalSettingsTest.java,L16961,2,0,107,1,70,2,0,0
706,L16965,StaticGraphicalViewTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/StaticGraphicalViewTest.java,L16961,5,0,92,0,0,1,0,0
707,L16966,SVGRasterizerTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/SVGRasterizerTest.java,L16961,7,0,99,0,0,1,0,0
708,L17894,Evaluator.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/Evaluator.java,L17893,1,0,7,0,0,1,0,0
709,L17895,EvaluatorCreationService.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/EvaluatorCreationService.java,L17893,1,0,7,1,8,3,0,0
710,L17896,Executor.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/Executor.java,L17893,1,0,8,0,0,1,0,0
711,L17897,MultiCreationService.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/MultiCreationService.java,L17893,1,0,5,1,70,1,0,0
712,L17898,package-info.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/package-info.java,L17893,1,0,1,0,0,1,0,0
713,L17928,EvaluatorComponent.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorComponent.java,L17927,7,0,90,0,0,1,0,0
714,L17929,EvaluatorComponentProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorComponentProvider.java,L17927,2,0,63,0,0,4,0,0
715,L17930,EvaluatorCreationServiceImpl.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorCreationServiceImpl.java,L17927,1,0,25,1,8,3,0,0
716,L17931,EvaluatorData.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorData.java,L17927,1,0,29,0,0,1,0,0
717,L17932,EvaluatorModelRole.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorModelRole.java,L17927,1,0,12,0,0,1,0,0
718,L17933,EvaluatorProviderRegistry.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorProviderRegistry.java,L17927,4,0,33,0,0,1,0,0
719,L17934,EvaluatorWizardUI.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorWizardUI.java,L17927,3,0,122,1,70,2,0,0
720,L17935,MultiComponent.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiComponent.java,L17927,13,0,104,2,590,4,0,0
721,L17936,MultiComponentProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiComponentProvider.java,L17927,2,0,63,1,70,1,0,0
722,L17937,MultiCreationServiceImpl.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiCreationServiceImpl.java,L17927,1,0,23,1,70,1,0,0
723,L17938,MultiData.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiData.java,L17927,1,0,50,1,70,1,0,0
724,L17939,MultiModelRole.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiModelRole.java,L17927,1,0,12,1,70,1,0,0
725,L17940,MultiProviderRegistry.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiProviderRegistry.java,L17927,4,0,33,1,70,1,0,0
726,L17941,MultiWizardUI.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiWizardUI.java,L17927,3,0,124,1,70,1,0,0
727,L18515,EnumEvaluator.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/EnumEvaluator.java,L18514,17,0,152,0,0,1,0,0
728,L18516,MultiEvaluator.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluator.java,L18514,77,0,362,2,590,4,0,0
729,L18517,package-info.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/package-info.java,L18514,1,0,1,0,0,1,0,0
730,L18518,PlaceObjectsInEnumAction.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumAction.java,L18514,16,0,126,2,8,4,0,0
731,L18519,PlaceObjectsInEnumDialog.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumDialog.java,L18514,5,0,157,0,0,1,0,0
732,L18520,PlaceObjectsInMultiAction.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiAction.java,L18514,17,0,135,2,590,4,0,0
733,L18521,PlaceObjectsInMultiDialog.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiDialog.java,L18514,5,0,157,1,70,1,0,0
734,L19318,Expression.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/Expression.java,L19317,3,0,38,0,0,1,0,0
735,L19319,ExpressionList.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionList.java,L19317,7,0,71,0,0,1,0,0
736,L19320,ExpressionsFormattingController.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingController.java,L19317,18,0,55,0,0,1,0,0
737,L19321,ExpressionsFormattingControlsPanel.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingControlsPanel.java,L19317,10,0,332,0,0,1,0,0
738,L19322,ExpressionsViewManifestation.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsViewManifestation.java,L19317,20,0,376,0,0,3,0,0
739,L19323,MultiExpressionsController.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsController.java,L19317,16,0,56,1,70,1,0,0
740,L19324,MultiExpressionsFormattingControlsPanel.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControlsPanel.java,L19317,48,0,689,2,70,5,0,0
741,L19325,MultiRuleExpression.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiRuleExpression.java,L19317,3,0,76,1,70,1,0,0
742,L19326,MultiRuleExpressionList.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiRuleExpressionList.java,L19317,7,0,87,1,70,1,0,0
743,L19327,MultiViewManifestation.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiViewManifestation.java,L19317,42,0,523,2,590,4,0,0
744,L19328,package-info.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/package-info.java,L19317,1,0,1,0,0,1,0,0
745,L20505,EvaluatorProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/spi/EvaluatorProvider.java,L20504,1,0,7,0,0,1,0,0
746,L20506,MultiProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/spi/MultiProvider.java,L20504,1,0,7,1,70,1,0,0
747,L20516,EnumeratorViewPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EnumeratorViewPolicy.java,L20515,4,0,29,0,0,1,0,0
748,L20517,EvaluatorComponentPreferredViewPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorComponentPreferredViewPolicy.java,L20515,5,0,36,0,0,1,0,0
749,L20518,EvaluatorViewPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorViewPolicy.java,L20515,4,0,27,1,70,2,0,0
750,L20520,MultiChildRemovalPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiChildRemovalPolicy.java,L20515,6,0,31,1,70,1,0,0
751,L20521,MultiCompositionPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiCompositionPolicy.java,L20515,5,0,26,1,70,3,0,0
752,L17950,TestEvaluatorComponent.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponent.java,L17949,1,0,96,1,70,1,0,0
753,L17951,TestEvaluatorComponentProvider.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponentProvider.java,L17949,1,0,69,1,70,1,0,0
754,L17952,TestEvaluatorCreationServiceImpl.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorCreationServiceImpl.java,L17949,1,0,48,2,8,3,0,0
755,L18524,MultiEvaluatorTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluatorTest.java,L18522,6,0,166,1,70,1,0,0
756,L18525,PlaceObjectsInEnumActionTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumActionTest.java,L18522,2,0,122,1,70,1,0,0
757,L18526,PlaceObjectsInMultiActionTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiActionTest.java,L18522,2,0,123,1,70,1,0,0
758,L19332,ExpressionTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionTest.java,L19329,1,0,17,1,70,1,0,0
759,L19333,MultiExpressionsControlPanelTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsControlPanelTest.java,L19329,1,0,111,2,590,4,0,0
760,L19334,MultiExpressionsFormattingControllerTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControllerTest.java,L19329,1,0,64,1,70,1,0,0
761,L20782,PlotViewProvider.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/PlotViewProvider.java,L20781,1,0,37,3,70,5,0,0
762,L20821,AbstractAxis.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractAxis.java,L20820,1,0,12,2,4,2,0,0
763,L20822,AbstractPlotDataManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlotDataManager.java,L20820,1,0,11,2,4,4,0,0
