,degree_sum,betweenness_sum,closeness_sum,Developers,clustering_sum,eigenvector_sum,pagerank_sum,hubs_sum,Number of Hubs,bug_probability,committer,len_developers,filename
873,-1.9141694869720516,-1.6667082690954245,-2.449784895279659,-2.6625734937948407,-3.1123741043541093,-2.064734463567278,-1.9528110973255624,-2.064738124100617,-1.6094329124466005,-7.2499359764887945,['Asım Arslan' 'sancar' 'Ali' 'Ali Gurbuz'],4,hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/XATransactionRollbackParameters.java
2822,-0.6765767870784973,-0.6415330599391851,-1.1227529607540474,-1.2992793174703166,-1.8021649123268415,-0.7797763179703098,-0.6983765447390531,-0.7797751865925892,-0.4054636081092894,-5.681584182330849,"['lvca' ""Luigi Dell'Aquila"" 'laa' 'Daniel.Haifa' 'enisher' 'Artem Orobets'
 'henryzhao81' 'MaDaPHaKa' 'Andrey Lomakin' 'l.garulli']",10,server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedServerManager.java
5511,-0.8922734149952937,-0.6215542335412506,-1.0033289239909575,-1.0986092886726098,-1.2706533833256024,-1.0000204219229962,-0.8656962899516809,-1.0000199920477244,-0.6931451805619453,-13.815510557964275,['Pavel Yaskevich' 'okram' 'Matthias Broecheler' 'Marko Rodriguez'],4,src/main/java/com/thinkaurelius/titan/graphdb/relations/persist/PersistSimpleTitanEdge.java
5177,-0.51546432890529,-0.1264894042048105,-0.8624073494681357,-1.0986092886726098,-1.6220969709393926,-0.7241193003010831,-0.4836350982226056,-0.7241183639106609,9.999994999180668e-07,-13.815510557964275,['Bryn Cooke' 'Dan LaRocque' 'Matthias Broecheler' 'Joshua Shinavier'],4,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanGraphIterativeBenchmark.java
4438,-0.6683254118701464,-0.2330219630210516,-0.8228921251546093,-0.8708259689113622,-1.03449948027352,-0.792647809927076,-0.6369370904060226,-0.7926497421530272,-0.4054636081092894,-13.815510557964275,"['sancar' 'David Strom' 'Emrah Kocaman' 'Peter Veentjer' 'Ali' 'Enes Akar'
 'hasancelik' 'danny' 'dbrimley' 'ahmetmircik' 'Mehmet Dogan' 'Ali Gurbuz'
 'alarmnummer' 'rmoquin' 'enesakar' 'talip' 'Talip Ozturk'
 'Vladimir Dolzhenko' 'Hazelcast']",19,hazelcast/src/main/java/com/hazelcast/config/TopicConfig.java
1801,-1.1607408774725188,-0.7017002712726134,-1.4696844575638055,-1.6094329124466005,-1.716658032498914,-1.3028095380364282,-1.1472343146140267,-1.3028109341347829,-0.9808265863486152,-6.030269346765274,['TfT_02' 'GJ' 'Bestle' 'T00thpick1' 'NuclearW'],5,src/main/java/com/gmail/nossr50/util/skills/ParticleEffectUtils.java
2859,-0.9721136830751737,-0.7362930017192052,-1.51666421756971,-1.7047425922535502,-2.2413287593587774,-1.1629429643152658,-0.9823856236930498,-1.162941142448123,-0.4054636081092894,-7.066998688987152,"['laa' 'tglman' 'lvca' 'Artem Orobets' 'MaDaPHaKa' 'l.garulli'
 'l.garulli@gmail.com']",7,server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/get/OServerCommandGetDocumentByClass.java
1277,-0.895872226576692,-0.2907523062586441,-1.374350660097431,-1.5639707605909787,-2.165993223007876,-1.0813672613753105,-0.8829662119864975,-1.0813709284182254,-0.4054636081092894,-7.941676132672677,"['Ali' 'ahmetmircik' 'danny' 'Mesut Celik' 'Peter Veentjer' 'Ali Gurbuz'
 'enesakar' 'Emin Demirci' 'Mehmet Dogan' 'sancar']",10,hazelcast/src/main/java/com/hazelcast/map/operation/GetOperation.java
2605,-0.7420545833437987,-0.6637408157721565,-1.1605582348463768,-1.2992793174703166,-1.7196554807938664,-0.8696673856257054,-0.7565391933688754,-0.8696661180228441,-0.4054636081092894,-6.374437992045205,"['laa' 'lvca' 'enisher' 'tglman' 'Artem Orobets' 'Andrey Lomakin'
 'MaDaPHaKa' 'giastfader' 'l.garulli' 'l.garulli@gmail.com']",10,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAlterProperty.java
4692,-2.0209377895721485,-2.0563473066147564,-2.6394407707195158,-2.995712273753988,-3.1068962741438355,-2.143645864974936,-2.1072882865675693,-2.143645535693653,-1.3862903611278907,-13.815510557964275,['bm01' 'GJ'],2,src/main/java/com/gmail/nossr50/datatypes/SpoutHud.java
566,-0.8367357913513374,-0.2389179905847547,-1.1135406660568945,-1.2527594685014931,-1.6606301332187614,-1.0066456710039602,-0.8149110282145944,-1.0066493785874333,-0.33647083662219285,-6.905756277316967,"['Elbert Bautista' 'Andre Azzolini' 'jefffischer' 'Jeff Fischer'
 'Brian Polster' 'Priyesh Patel' 'Phillip Verheyden']",7,core/broadleaf-profile/src/main/java/org/broadleafcommerce/profile/core/domain/StateImpl.java
4843,-1.2873200204904758,-0.9486014322581804,-1.5410952469071717,-1.6582228266173136,-1.9563754029298976,-1.4198145523532668,-1.2532751079455045,-1.4198140088780955,-0.8472955270565926,-13.815510557964275,"['Elbert Bautista' 'jefffischer' 'Priyesh Patel' 'Andre Azzolini'
 'Phillip Verheyden']",5,integration/src/test/java/org/broadleafcommerce/test/CommonSetupBaseTest.java
722,-0.7098799385001099,-0.3210551803336474,-1.015806168503606,-1.1221397146544492,-1.3760608094065443,-0.8136228341386743,-0.7152779399219541,-0.8136250622004756,-0.4054636081092894,-7.2499359764887945,"['Ali' 'Ali Gurbuz' 'lukasblu' 'sancar' 'sgalland' 'ahmetmircik'
 'Peter Veentjer' 'Mesut Celik' 'Enes Akar' 'Lukas Blunschi'
 'Mehmet Dogan' 'hasancelik' 'Greg Luck' 'danny' 'Asım Arslan']",15,hazelcast-ra/hazelcast-jca/src/main/java/com/hazelcast/jca/ManagedConnectionImpl.java
4214,-1.0660861929667664,-0.634793232302562,-2.484772033095374,-13.815510557964275,-5.095469164593216,-1.4103072879877017,-1.0141435315410845,-1.4103026532257137,-0.6931451805619453,-13.815510557964275,['Trustin Lee'],1,testsuite/src/main/java/io/netty/testsuite/transport/sctp/SctpTestPermutation.java
823,-2.8664598628511677,-2.9221149154393693,-3.5078755994421886,-3.761157116618036,-3.7500664832509734,-2.918478955575735,-2.95562404980153,-2.9184818596596336,-2.708035201214709,-7.2499359764887945,['Asım Arslan' 'sancar'],2,hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/GetPartitionsParameters.java
4249,-0.8922734149952937,-0.6215542335412508,-1.0033289239909575,-1.0986092886726098,-1.2706533833256024,-1.0000204219229962,-0.8656962899516809,-1.0000199920477244,-0.6931451805619453,-13.815510557964275,['Pavel Yaskevich' 'okram' 'Marko Rodriguez' 'Matthias Broecheler'],4,src/main/java/com/thinkaurelius/titan/graphdb/database/util/TypeSignature.java
4254,-1.4012638425734687,-0.6181278892993934,-1.7578586218837473,-1.945903149079813,-2.373295640163132,-1.6123564254025693,-1.3679959759669855,-1.6123585716724125,-0.8472955270565926,-13.815510557964275,['Phillip Verheyden' 'Joshua Skorton' 'Brian Polster' 'Andre Azzolini'],4,common/src/test/java/org/broadleafcommerce/common/file/service/BroadleafFileServiceImplTest.java
2232,-0.27763041659915066,-0.0579037769995266,-0.9825882083100298,-1.2992793174703166,-1.5025021804434675,-0.4750249579387327,-0.2594202530314102,-0.4750221144576601,9.999994999180668e-07,-6.118376912873227,['Trustin Lee' 'Jestan Nirojan' 'Norman Maurer' 'Cruz Bishop'],4,src/main/java/org/jboss/netty/channel/local/DefaultLocalClientChannelFactory.java
3557,-0.9564639524565894,-0.5854132719570782,-1.3957379540689163,-1.5505926981365648,-1.821919973173924,-1.123333457293199,-0.9506321800787908,-1.1233319077291315,-0.4054636081092894,-13.815510557964275,"['laa' 'Matan Shukry' ""Luigi Dell'Aquila"" 'tglman' 'Luca Garulli' 'machak'
 'l.garulli' 'l.garulli@gmail.com']",8,core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerAnyRuntime.java
2702,-0.8311184510118164,-0.6462772038171228,-1.1748925620060546,-1.2992793174703166,-1.5738477394444588,-0.98301263677925,-0.8273335107993984,-0.983011398343406,-0.4054636081092894,-5.969168454937518,"['lvca' 'Charles Baptiste' 'laa' ""Luigi Dell'Aquila"" 'Davide Marqu�s'
 'Artem Orobets' 'Andrey Lomakin' 'l.garulli' 'lomakin.andrey@gmail.com'
 'l.garulli@gmail.com']",10,core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorMinor.java
5935,-1.3874391217340811,-1.2623003118732703,-1.6148267590801435,-1.7047425922535502,-1.8848393038422009,-1.4861290300269732,-1.3812016466102393,-1.4861301523171833,-1.3862903611278907,-13.815510557964275,"['Lasse Westh-Nielsen' 'Ben Butler-Cole' 'Julian Simpson' 'Chris Gioran'
 'Rickard Öberg' 'rickardoberg' 'Mattias Persson']",7,enterprise/ha/src/test/java/org/neo4j/kernel/ha/cluster/member/HighAvailabilitySlavesIT.java
1707,-0.9299351113674033,-0.4627187331590606,-1.3939127362023316,-1.6094329124466005,-2.1971721065201475,-1.1096750506558244,-0.9225221586056204,-1.109676347024424,-0.4700020292470155,-4.931934314539821,['t00thpick1' 'TfT_02' 'GJ' 'Glitchfinder' 'NuclearW'],5,src/main/java/com/gmail/nossr50/config/treasure/TreasureConfig.java
3132,-1.6222535363598574,-1.0256845800999284,-2.1079790225915125,-2.3513647572186023,-2.988423470430948,-1.8572485343055496,-1.5811412499653854,-1.8572463548836868,-0.8472955270565926,-13.815510557964275,['Phillip Verheyden' 'Andre Azzolini' 'jefffischer'],3,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/service/handler/ClassCustomPersistenceHandlerAdapter.java
2118,-0.18397461490394856,-0.04628472144090641,-0.7745127289717143,-1.0115981616822611,-1.4911902119611775,-0.3496311721569759,-0.1758498999508638,-0.3496287246333007,9.999994999180668e-07,-7.216081359737848,['Eric Anderson' 'Trustin Lee' 'Norman Maurer' 'Jestan Nirojan' 'norman'],5,example/src/main/java/io/netty/example/discard/DiscardServer.java
2363,-0.3531378655780261,-0.06351674543807409,-1.229110074358496,-1.7047425922535502,-2.4815671029289805,-0.6026318088239998,-0.3247059470816731,-0.602628417349429,9.999994999180668e-07,-5.607732956411061,['Trustin Lee' 'Norman Maurer' 'Jeff Pinner'],3,transport/src/main/java/io/netty/channel/nio/AbstractNioMessageChannel.java
1276,-0.7372520699390449,-0.207568559848728,-1.1301165430461424,-1.2762898825786493,-1.700563304617598,-0.8936820684273127,-0.7276175338959568,-0.8936850869742011,-0.3101535646684057,-7.941676132672677,"['Mehmet Dogan' 'ahmetmircik' 'danny' 'Mesut Celik' 'Ali' 'Peter Veentjer'
 'sancar' 'lukasblu' 'Lukas Blunschi' 'Enes Akar' 'enesakar' 'Ali Gurbuz'
 'Emin Demirci']",13,hazelcast/src/main/java/com/hazelcast/map/operation/GetEntryViewOperation.java
2904,-0.6390780645546226,-0.13853093807367786,-1.133309081020269,-1.5040728967863992,-2.2151002419686177,-0.9378816169303192,-0.5987005994285528,-0.9378801732061774,9.999994999180668e-07,-4.836155914888812,['Matthias Broecheler' 'Dan LaRocque' 'Joshua Shinavier'],3,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/serialize/Serializer.java
5534,-1.158337170352028,-0.7134715386760471,-1.2569911288217357,-1.2992793174703166,-1.3709980541508986,-1.283755136862463,-1.0837527183387223,-1.2837610877000032,-0.9808265863486152,-13.815510557964275,"['Chris Vest' 'Mattias Persson' 'Johan Svensson' 'Ragnar Mellbin'
 'magnusvejlstrup' 'Jacob Hansson' 'Michael Hunger' 'Pablo Lalloni'
 'Jim Webber' 'Peter Neubauer']",10,community/server/src/main/java/org/neo4j/server/security/SslSocketConnectorFactory.java
5839,-2.550121462934899,-2.160140870712401,-3.1825079266578893,-3.4964745620109685,-3.784926505426109,-2.7782432470477567,-2.528093356940745,-2.778239296446422,-2.079433541711836,-13.815510557964275,['Lasse Westh-Nielsen' 'Chris Gioran'],2,enterprise/cluster/src/main/java/org/neo4j/cluster/protocol/omega/payload/RefreshAckPayload.java
598,-2.012054630845222,-2.6049934015639487,-2.1245006870408503,-2.151753603296442,-2.044150882116196,-1.9422831731161698,-2.0853499037436123,-1.9422829326213602,-2.0148955205703896,-7.941676132672677,"['Asım Arslan' 'sancar' 'Chris Szmajda' 'Emrah Kocaman' 'hasancelik'
 'Ubuntu']",6,hazelcast-client-new/src/main/java/com/hazelcast/client/proxy/ClientSetProxy.java
4697,-4.460057917678743,-6.403746871267241,-3.2205477852643734,-2.7725727223677796,-2.2655290566601862,-6.014306636471982,-3.8423964238414414,-6.014308060235733,-13.815510557964275,-13.815510557964275,['dsaff' 'emeade' 'egamma'],3,junit/swingui/ProgressBar.java
617,-1.3550160567921117,-0.599844955813103,-1.5977811796388317,-1.6817531990281718,-2.0713266736703493,-1.5896523685829833,-1.2595556806278243,-1.5896553225332533,-1.0986092886726098,-7.941676132672677,"['Talip Ozturk' 'enesakar' 'Mehmet Dogan' 'Ali Gurbuz' 'Fuad Malikov'
 'talip' 'sancar' 'Enes Akar' 'Hazelcast']",9,hazelcast-client/src/main/java/com/hazelcast/client/LockClientProxy.java
658,-0.5857953836698591,-0.2508837237270561,-0.8005872047905463,-0.8708259689113622,-1.0631835536993846,-0.6624713351935906,-0.5785708013914082,-0.6624727302166801,-0.3101535646684057,-6.844940316787382,"['Mesut Celik' 'Ali' 'Donnerbart' 'Talip Ozturk' 'serkanozal'
 'ahmetmircik' 'Mehmet Dogan' 'ajermakovics' 'danny' 'Peter Veentjer'
 'Ali Gurbuz' 'lukasblu' 'Lukas Blunschi' 'mustafa sancar koyunlu'
 'hasancelik' 'enesakar' 'Emanuele Gherardini' 'Christoph Engelbert'
 'Fuad Malikov']",19,hazelcast-client/src/main/java/com/hazelcast/client/proxy/ClientIdGeneratorProxy.java
718,-1.3550160567921117,-0.5998449558131033,-1.5977811796388317,-1.6817531990281718,-2.0713266736703493,-1.5896523685829833,-1.2595556806278243,-1.5896553225332533,-1.0986092886726098,-7.941676132672677,"['talip' 'Mehmet Dogan' 'enesakar' 'Fuad Malikov' 'sancar' 'Enes Akar'
 'Ali Gurbuz' 'Talip Ozturk' 'Hazelcast']",9,hazelcast-hibernate/src/main/java/com/hazelcast/hibernate/access/ReadWriteAccessDelegate.java
5777,-0.2740006533311743,-0.05773967367613374,-0.9818926435489476,-1.2992793174703166,-1.6731872749331709,-0.4724446319146553,-0.2559171413343693,-0.4724417764954461,9.999994999180668e-07,-13.815510557964275,['Norman Maurer' 'Craig P. Motlin' 'Jestan Nirojan' 'Trustin Lee'],4,src/main/java/org/jboss/netty/handler/timeout/IdleStateHandler.java
3080,-1.3550160567921117,-0.599844955813103,-1.5977811796388317,-1.6817531990281718,-2.0713266736703493,-1.5896523685829833,-1.2595556806278239,-1.5896553225332533,-1.0986092886726098,-13.815510557964275,"['Talip Ozturk' 'enesakar' 'Mehmet Dogan' 'sancar' 'talip' 'Fuad Malikov'
 'Enes Akar' 'Ali Gurbuz' 'Hazelcast']",9,hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientListTest.java
2853,-0.1914309338824878,-0.04194922393461318,-0.4951301365509872,-0.6061339702386628,-0.9224960925051844,-0.2804173298349064,-0.19860135552644026,-0.2804164202446292,9.999994999180668e-07,-6.374437992045205,"['Tglman' 'lvca' 'maggiolo00' ""Luigi Dell'Aquila"" 'laa' 'IT'
 'Luca Garulli' 'Emrul' 'tglman' 'enisher' 'Artem Orobets' 'MaDaPHaKa'
 'Andrey Lomakin' 'Artem Loginov' 'henryzhao81' 'giastfader' 'l.garulli'
 'l.garulli@gmail.com' 'molino.luca@gmail.com']",19,server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/ONetworkProtocolHttpAbstract.java
219,-1.409921870009381,-0.9743698738950464,-1.7749046121034633,-1.945903149079813,-2.393405338853684,-1.575474883491087,-1.3778441846859368,-1.5754733812945985,-0.8472955270565926,-6.905756277316967,['Phillip Verheyden' 'Andre Azzolini' 'jefffischer' 'Elbert Bautista'],4,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/service/type/ContextType.java
393,-0.3318108050432456,-0.03293076058978742,-0.4275565777179891,-0.4795714648785756,-0.6397065089007213,-0.3989609329890129,-0.31935986610662115,-0.3989642158485495,9.999994999180668e-07,-6.213108222797207,"['Brian Polster' 'ktisdell' 'jefffischer' 'Reginald C Cole'
 'Andre Azzolini' 'Phillip Verheyden' 'Elbert Bautista' 'Joshua Skorton'
 'Kelly Tisdell' 'Joseph Fridye' 'Trevor Leffert' 'Priyesh Patel'
 'Jerry Ocanas' 'Jeff Fischer']",14,core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/domain/Sku.java
2332,-1.0660861929667664,-0.634793232302562,-2.484772033095374,-13.815510557964275,-5.095469164593216,-1.4103072879877017,-1.0141435315410845,-1.4103026532257137,-0.6931451805619453,-7.216081359737848,['Trustin Lee'],1,transport/src/main/java/io/netty/channel/DefaultEventLoopGroup.java
5882,-1.965613792800469,-1.9905978529027264,-2.2820106671270635,-2.39788427285887,-2.635413342368461,-2.057211694443831,-1.9698452654793068,-2.057208461319338,-1.3862903611278907,-13.815510557964275,"['Alistair Jones' 'Tobias Lindaaker' 'Lasse Westh-Nielsen'
 'Stefan Plantikow']",4,community/lucene-index/src/main/java/org/neo4j/kernel/api/impl/index/bitmaps/BitmapFormat.java
5820,-0.8134203955776583,-0.40675604605183097,-1.0438043712134493,-1.1221397146544492,-1.3775502928574221,-0.9255126536804062,-0.7913435839891106,-0.925514600816496,-0.5108239571007129,-13.815510557964275,"['ahmetmircik' 'Mehmet Dogan' 'Peter Veentjer' 'Lukas Blunschi' 'lukasblu'
 'Greg Luck' 'hasancelik' 'Christoph Engelbert' 'noctarius' 'enesakar'
 'rmoquin' 'sancar' 'Ali Gurbuz' 'Fuad Malikov' 'talip']",15,hazelcast/src/main/java/com/hazelcast/nio/serialization/ObjectDataInputStream.java
4317,-1.0820409116210052,-0.8369259021276041,-1.7871784377127864,-2.110204950380621,-2.8985066279829343,-1.2483601682449788,-1.1156049910220298,-1.2483582696247988,-0.4054636081092894,-13.815510557964275,['lvca' 'henryzhao81' 'laa' 'tglman' 'enisher'],5,jmh-tests/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/LRUListBenchmark_Complex.java
5787,-3.5898725064419685,-2.1983068285053227,-4.995894189490243,-13.815510557964275,-4.472935733384928,-4.293096339873936,-3.6757764340731542,-4.2931509705209905,-1.945903149079813,-13.815510557964275,['Jeff Fischer'],1,BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/gwt/client/datasource/relations/SimpleValueMapStructure.java
5360,-1.1786517463469277,-0.426549440907414,-1.3571102524767682,-1.5040728967863992,-1.7717746515360235,-1.4589261547388113,-1.1379244654295355,-1.4589326544374357,-1.3862903611278907,-13.815510557964275,['VWoeltjen' 'Victor Woeltjen' 'harleigh'],3,mctcore/src/main/java/gov/nasa/arc/mct/services/component/ComponentProvider.java
229,-0.5094095320636111,-0.21064418796929568,-0.6719770750906221,-0.7419352447315825,-0.9090222817430836,-0.5729876337902811,-0.5043705180696115,-0.5729875264492665,-0.1541495131612722,-5.5202106987110025,"['jefffischer' 'Phillip Verheyden' 'Reginald C Cole' 'Chad Harchar'
 'ktisdell' 'Brian Polster' 'Philip Baggett' 'Kelly Tisdell'
 'Joshua Skorton' 'Andre Azzolini' 'Jerry Ocanas']",11,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/web/filter/BroadleafAdminRequestProcessor.java
3272,-0.6084328176063721,-0.15008758288974586,-0.8397892754477614,-0.931555665546627,-1.29367738666174,-0.7907962326758261,-0.5433533810640181,-0.7908016522059071,-0.3746919948970139,-13.815510557964275,"['Chris Gioran' 'Chris Vest' 'Rickard Öberg' 'Stefan Plantikow'
 'Lasse Westh-Nielsen' 'Mattias Persson' 'Anders Nawroth' 'Andres Taylor'
 'Tobias Lindaaker' 'Pablo Pareja Tobes' 'Peter Neubauer' 'Rickard Öberg'
 'Jacob Hansson' 'Tobias Ivarsson']",14,community/jmx/src/main/java/org/neo4j/jmx/impl/ConfigurationBean.java
4826,-3.5898725064419685,-2.1983068285053227,-4.995894189490243,-13.815510557964275,-4.472935733384928,-4.293096339873936,-3.6757764340731542,-4.2931509705209905,-1.945903149079813,-13.815510557964275,['Jeff Fischer'],1,BroadleafCommerce/core/BroadleafCommerceFramework/src/main/java/org/broadleafcommerce/catalog/dao/BasePriceDaoImpl.java
2856,-0.2525071710239584,-0.0616797381196672,-0.6511364392764024,-0.7884551603666903,-1.201378086486366,-0.3672352962553534,-0.2642210698620016,-0.36723412608934736,9.999994999180668e-07,-5.969168454937518,"['lvca' 'maggiolo00' 'laa' 'tglman' 'Ilia Naryzhny' 'Emrul' 'Luca Garulli'
 'henryzhao81' ""Luigi Dell'Aquila"" 'Artem Orobets' 'MaDaPHaKa'
 'Andrey Lomakin' 'Artem Loginov' 'giastfader' 'l.garulli'
 'l.garulli@gmail.com']",16,server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/OServerCommandAuthenticatedDbAbstract.java
